Day of Year,Date,Weight
28,2050-01-29,11
36,2050-02-06,19
44,2050-02-14,11
50,2050-02-20,23
68,2050-03-10,19
100,2050-04-11,15
109,2050-04-20,14
115,2050-04-26,14
126,2050-05-07,10
133,2050-05-14,12
143,2050-05-24,9
145,2050-05-26,19
150,2050-05-31,7
160,2050-06-10,12
185,2050-07-05,6
186,2050-07-06,10
190,2050-07-10,8
193,2050-07-13,2
197,2050-07-17,2
199,2050-07-19,2
205,2050-07-25,6
209,2050-07-29,7
219,2050-08-08,12
235,2050-08-24,15
257,2050-09-15,6
264,2050-09-22,10
268,2050-09-26,16
275,2050-10-03,5
293,2050-10-21,12
312,2050-11-09,11
328,2050-11-25,10
329,2050-11-26,12
337,2050-12-04,6
346,2050-12-13,12
