Day of Year,Date,Weight
6,2050-01-07,3
8,2050-01-09,9
12,2050-01-13,3
13,2050-01-14,6
26,2050-01-27,2
30,2050-01-31,7
34,2050-02-04,7
36,2050-02-06,9
52,2050-02-22,3
54,2050-02-24,7
61,2050-03-03,5
97,2050-04-08,6
101,2050-04-12,13
104,2050-04-15,11
132,2050-05-13,3
141,2050-05-22,12
147,2050-05-28,3
155,2050-06-05,9
169,2050-06-19,4
171,2050-06-21,1
173,2050-06-23,3
176,2050-06-26,6
178,2050-06-28,7
179,2050-06-29,3
182,2050-07-02,6
186,2050-07-06,7
189,2050-07-09,4
197,2050-07-17,5
204,2050-07-24,14
210,2050-07-30,8
218,2050-08-07,2
225,2050-08-14,6
230,2050-08-19,1
236,2050-08-25,5
245,2050-09-03,9
247,2050-09-05,3
254,2050-09-12,5
261,2050-09-19,7
264,2050-09-22,7
267,2050-09-25,2
271,2050-09-29,6
272,2050-09-30,12
278,2050-10-06,3
281,2050-10-09,6
288,2050-10-16,11
291,2050-10-19,9
293,2050-10-21,8
306,2050-11-03,5
307,2050-11-04,4
309,2050-11-06,5
317,2050-11-14,10
319,2050-11-16,4
320,2050-11-17,6
329,2050-11-26,9
331,2050-11-28,12
347,2050-12-14,5
350,2050-12-17,6
354,2050-12-21,11
