Day of Year,Date,Weight
0,2050-01-01,6
5,2050-01-06,11
8,2050-01-09,14
13,2050-01-14,7
16,2050-01-17,3
18,2050-01-19,1
23,2050-01-24,7
27,2050-01-28,2
35,2050-02-05,5
45,2050-02-15,10
48,2050-02-18,3
63,2050-03-05,4
68,2050-03-10,10
73,2050-03-15,3
74,2050-03-16,5
89,2050-03-31,2
99,2050-04-10,5
102,2050-04-13,1
103,2050-04-14,6
105,2050-04-16,5
108,2050-04-19,1
118,2050-04-29,1
119,2050-04-30,2
126,2050-05-07,4
129,2050-05-10,3
141,2050-05-22,7
142,2050-05-23,3
144,2050-05-25,6
147,2050-05-28,2
151,2050-06-01,6
152,2050-06-02,7
164,2050-06-14,6
166,2050-06-16,6
167,2050-06-17,1
172,2050-06-22,1
174,2050-06-24,3
175,2050-06-25,4
182,2050-07-02,4
184,2050-07-04,2
186,2050-07-06,5
189,2050-07-09,4
194,2050-07-14,3
195,2050-07-15,2
197,2050-07-17,1
198,2050-07-18,1
199,2050-07-19,1
202,2050-07-22,2
205,2050-07-25,5
207,2050-07-27,5
216,2050-08-05,2
218,2050-08-07,1
234,2050-08-23,8
237,2050-08-26,4
239,2050-08-28,9
240,2050-08-29,3
242,2050-08-31,5
245,2050-09-03,6
256,2050-09-14,2
259,2050-09-17,4
260,2050-09-18,5
262,2050-09-20,4
264,2050-09-22,8
266,2050-09-24,3
275,2050-10-03,3
279,2050-10-07,4
281,2050-10-09,7
284,2050-10-12,4
287,2050-10-15,3
289,2050-10-17,8
293,2050-10-21,5
299,2050-10-27,6
300,2050-10-28,4
305,2050-11-02,4
313,2050-11-10,5
322,2050-11-19,3
323,2050-11-20,2
329,2050-11-26,7
343,2050-12-10,3
350,2050-12-17,3
352,2050-12-19,7
354,2050-12-21,9
362,2050-12-29,6
