Day of Year,Date,Weight
14,2050-01-15,4
26,2050-01-27,3
34,2050-02-04,7
36,2050-02-06,14
54,2050-02-24,10
71,2050-03-13,8
77,2050-03-19,5
83,2050-03-25,5
96,2050-04-07,7
99,2050-04-10,8
104,2050-04-15,7
124,2050-05-05,1
138,2050-05-19,4
143,2050-05-24,8
144,2050-05-25,8
147,2050-05-28,3
162,2050-06-12,2
165,2050-06-15,6
168,2050-06-18,8
171,2050-06-21,1
174,2050-06-24,6
176,2050-06-26,7
177,2050-06-27,6
178,2050-06-28,4
186,2050-07-06,6
189,2050-07-09,3
194,2050-07-14,2
195,2050-07-15,3
197,2050-07-17,2
199,2050-07-19,3
202,2050-07-22,2
207,2050-07-27,5
212,2050-08-01,6
219,2050-08-08,2
221,2050-08-10,7
224,2050-08-13,2
225,2050-08-14,4
236,2050-08-25,4
240,2050-08-29,3
245,2050-09-03,6
258,2050-09-16,6
260,2050-09-18,12
266,2050-09-24,3
268,2050-09-26,5
279,2050-10-07,4
281,2050-10-09,8
282,2050-10-10,7
287,2050-10-15,4
289,2050-10-17,13
291,2050-10-19,13
293,2050-10-21,7
300,2050-10-28,4
305,2050-11-02,6
320,2050-11-17,9
321,2050-11-18,6
326,2050-11-23,2
329,2050-11-26,6
331,2050-11-28,13
338,2050-12-05,9
342,2050-12-09,7
346,2050-12-13,9
347,2050-12-14,6
351,2050-12-18,4
