Day of Year,Date,Weight
3,2050-01-04,1
9,2050-01-10,6
12,2050-01-13,11
14,2050-01-15,2
16,2050-01-17,6
18,2050-01-19,3
26,2050-01-27,3
28,2050-01-29,4
33,2050-02-03,9
35,2050-02-05,4
40,2050-02-10,7
42,2050-02-12,4
46,2050-02-16,10
48,2050-02-18,6
55,2050-02-25,5
76,2050-03-18,3
83,2050-03-25,1
84,2050-03-26,5
91,2050-04-02,1
94,2050-04-05,9
98,2050-04-09,3
103,2050-04-14,2
108,2050-04-19,5
109,2050-04-20,1
112,2050-04-23,2
118,2050-04-29,4
120,2050-05-01,8
126,2050-05-07,2
129,2050-05-10,12
137,2050-05-18,7
150,2050-05-31,5
161,2050-06-11,3
163,2050-06-13,8
171,2050-06-21,1
173,2050-06-23,1
174,2050-06-24,2
175,2050-06-25,1
181,2050-07-01,4
186,2050-07-06,4
188,2050-07-08,1
189,2050-07-09,2
192,2050-07-12,2
195,2050-07-15,2
198,2050-07-18,2
199,2050-07-19,1
202,2050-07-22,3
205,2050-07-25,3
207,2050-07-27,2
208,2050-07-28,2
209,2050-07-29,4
215,2050-08-04,2
216,2050-08-05,2
220,2050-08-09,5
221,2050-08-10,2
222,2050-08-11,1
228,2050-08-17,4
230,2050-08-19,1
234,2050-08-23,3
238,2050-08-27,2
239,2050-08-28,3
243,2050-09-01,5
245,2050-09-03,3
247,2050-09-05,2
248,2050-09-06,1
249,2050-09-07,3
250,2050-09-08,2
254,2050-09-12,15
257,2050-09-15,3
262,2050-09-20,7
266,2050-09-24,8
276,2050-10-04,9
278,2050-10-06,8
279,2050-10-07,4
287,2050-10-15,5
290,2050-10-18,4
297,2050-10-25,11
300,2050-10-28,3
302,2050-10-30,1
304,2050-11-01,1
305,2050-11-02,1
309,2050-11-06,6
310,2050-11-07,1
313,2050-11-10,3
314,2050-11-11,5
317,2050-11-14,2
318,2050-11-15,6
322,2050-11-19,4
340,2050-12-07,7
341,2050-12-08,4
344,2050-12-11,1
349,2050-12-16,6
