Day of Year,Date,Weight
9,2050-01-10,27
15,2050-01-16,4
20,2050-01-21,3
27,2050-01-28,14
28,2050-01-29,9
46,2050-02-16,21
59,2050-03-01,18
109,2050-04-20,15
113,2050-04-24,40
139,2050-05-20,21
165,2050-06-15,15
172,2050-06-22,2
175,2050-06-25,4
181,2050-07-01,4
197,2050-07-17,4
206,2050-07-26,8
209,2050-07-29,8
214,2050-08-03,6
219,2050-08-08,7
223,2050-08-12,7
225,2050-08-14,9
228,2050-08-17,9
242,2050-08-31,12
245,2050-09-03,7
270,2050-09-28,17
272,2050-09-30,19
286,2050-10-14,9
297,2050-10-25,22
325,2050-11-22,14
357,2050-12-24,10
