Day of Year,Date,Weight
2,2050-01-03,2
9,2050-01-10,14
11,2050-01-12,4
13,2050-01-14,8
14,2050-01-15,2
15,2050-01-16,2
18,2050-01-19,2
25,2050-01-26,13
34,2050-02-04,3
46,2050-02-16,14
48,2050-02-18,7
50,2050-02-20,3
55,2050-02-25,9
80,2050-03-22,2
84,2050-03-26,8
94,2050-04-05,18
98,2050-04-09,3
104,2050-04-15,1
105,2050-04-16,3
109,2050-04-20,9
117,2050-04-28,3
130,2050-05-11,10
132,2050-05-13,4
134,2050-05-15,14
144,2050-05-25,9
151,2050-06-01,7
166,2050-06-16,2
167,2050-06-17,4
171,2050-06-21,1
172,2050-06-22,2
173,2050-06-23,1
175,2050-06-25,4
180,2050-06-30,1
181,2050-07-01,4
186,2050-07-06,1
193,2050-07-13,4
195,2050-07-15,2
197,2050-07-17,2
199,2050-07-19,1
205,2050-07-25,2
208,2050-07-28,2
212,2050-08-01,2
213,2050-08-02,5
214,2050-08-03,1
216,2050-08-05,2
220,2050-08-09,3
221,2050-08-10,1
223,2050-08-12,5
228,2050-08-17,4
234,2050-08-23,4
237,2050-08-26,4
238,2050-08-27,1
240,2050-08-29,2
241,2050-08-30,3
242,2050-08-31,5
243,2050-09-01,3
245,2050-09-03,6
250,2050-09-08,3
252,2050-09-10,1
259,2050-09-17,7
268,2050-09-26,13
277,2050-10-05,11
283,2050-10-11,6
284,2050-10-12,10
293,2050-10-21,4
300,2050-10-28,7
302,2050-10-30,1
308,2050-11-05,3
310,2050-11-07,1
312,2050-11-09,5
314,2050-11-11,4
324,2050-11-21,4
325,2050-11-22,10
326,2050-11-23,2
329,2050-11-26,5
353,2050-12-20,7
358,2050-12-25,2
361,2050-12-28,1
