Day of Year,Date,Weight
5,2050-01-06,4
6,2050-01-07,1
9,2050-01-10,10
10,2050-01-11,3
12,2050-01-13,2
14,2050-01-15,3
21,2050-01-22,1
24,2050-01-25,2
34,2050-02-04,7
43,2050-02-13,5
48,2050-02-18,3
53,2050-02-23,8
57,2050-02-27,2
58,2050-02-28,4
71,2050-03-13,7
77,2050-03-19,4
78,2050-03-20,2
82,2050-03-24,2
86,2050-03-28,6
88,2050-03-30,2
98,2050-04-09,3
100,2050-04-11,3
102,2050-04-13,1
105,2050-04-16,4
106,2050-04-17,1
108,2050-04-19,2
115,2050-04-26,3
116,2050-04-27,2
117,2050-04-28,6
118,2050-04-29,1
121,2050-05-02,4
123,2050-05-04,4
126,2050-05-07,2
134,2050-05-15,1
141,2050-05-22,9
144,2050-05-25,4
146,2050-05-27,2
147,2050-05-28,3
151,2050-06-01,4
152,2050-06-02,7
161,2050-06-11,3
164,2050-06-14,6
168,2050-06-18,4
171,2050-06-21,1
173,2050-06-23,2
177,2050-06-27,2
180,2050-06-30,3
181,2050-07-01,4
186,2050-07-06,5
187,2050-07-07,1
188,2050-07-08,2
196,2050-07-16,2
197,2050-07-17,2
199,2050-07-19,2
208,2050-07-28,3
210,2050-07-30,7
217,2050-08-06,2
220,2050-08-09,2
221,2050-08-10,3
222,2050-08-11,1
223,2050-08-12,2
225,2050-08-14,2
228,2050-08-17,2
234,2050-08-23,7
235,2050-08-24,2
239,2050-08-28,7
244,2050-09-02,4
251,2050-09-09,1
256,2050-09-14,3
258,2050-09-16,3
261,2050-09-19,7
263,2050-09-21,4
264,2050-09-22,5
266,2050-09-24,5
272,2050-09-30,5
279,2050-10-07,2
284,2050-10-12,4
285,2050-10-13,12
287,2050-10-15,3
288,2050-10-16,7
298,2050-10-26,9
300,2050-10-28,6
307,2050-11-04,4
328,2050-11-25,3
329,2050-11-26,6
331,2050-11-28,8
332,2050-11-29,2
338,2050-12-05,6
340,2050-12-07,6
341,2050-12-08,2
342,2050-12-09,4
345,2050-12-12,2
350,2050-12-17,4
354,2050-12-21,9
358,2050-12-25,3
359,2050-12-26,2
360,2050-12-27,1
