Day of Year,Date,Weight
9,2050-01-10,10
10,2050-01-11,5
15,2050-01-16,2
21,2050-01-22,1
34,2050-02-04,6
36,2050-02-06,11
41,2050-02-11,8
43,2050-02-13,3
48,2050-02-18,3
53,2050-02-23,5
58,2050-02-28,3
61,2050-03-03,5
66,2050-03-08,1
68,2050-03-10,6
77,2050-03-19,3
96,2050-04-07,3
100,2050-04-11,3
102,2050-04-13,2
109,2050-04-20,4
112,2050-04-23,3
123,2050-05-04,4
132,2050-05-13,4
133,2050-05-14,2
135,2050-05-16,3
138,2050-05-19,4
141,2050-05-22,6
142,2050-05-23,3
144,2050-05-25,6
145,2050-05-26,2
153,2050-06-03,3
154,2050-06-04,5
159,2050-06-09,4
160,2050-06-10,2
163,2050-06-13,1
167,2050-06-17,2
169,2050-06-19,2
172,2050-06-22,1
174,2050-06-24,5
185,2050-07-05,1
188,2050-07-08,1
191,2050-07-11,3
193,2050-07-13,3
194,2050-07-14,3
195,2050-07-15,6
197,2050-07-17,3
199,2050-07-19,1
204,2050-07-24,9
213,2050-08-02,4
215,2050-08-04,2
216,2050-08-05,1
218,2050-08-07,1
225,2050-08-14,3
226,2050-08-15,1
227,2050-08-16,2
231,2050-08-20,2
233,2050-08-22,4
234,2050-08-23,5
237,2050-08-26,3
238,2050-08-27,4
242,2050-08-31,5
247,2050-09-05,3
250,2050-09-08,2
257,2050-09-15,6
258,2050-09-16,4
260,2050-09-18,5
263,2050-09-21,5
266,2050-09-24,3
270,2050-09-28,8
272,2050-09-30,4
279,2050-10-07,2
281,2050-10-09,6
282,2050-10-10,4
284,2050-10-12,5
288,2050-10-16,11
294,2050-10-22,3
300,2050-10-28,6
316,2050-11-13,4
317,2050-11-14,6
318,2050-11-15,5
323,2050-11-20,4
328,2050-11-25,4
334,2050-12-01,5
335,2050-12-02,2
337,2050-12-04,2
338,2050-12-05,5
342,2050-12-09,7
348,2050-12-15,8
350,2050-12-17,5
353,2050-12-20,7
356,2050-12-23,4
362,2050-12-29,5
364,2050-12-31,2
