Day of Year,Date,Weight
3,2050-01-04,2
4,2050-01-05,4
9,2050-01-10,20
13,2050-01-14,10
25,2050-01-26,21
32,2050-02-02,20
34,2050-02-04,3
55,2050-02-25,16
79,2050-03-21,26
84,2050-03-26,9
97,2050-04-08,8
105,2050-04-16,3
109,2050-04-20,15
125,2050-05-06,8
135,2050-05-16,20
171,2050-06-21,1
172,2050-06-22,2
175,2050-06-25,4
177,2050-06-27,13
181,2050-07-01,5
187,2050-07-07,8
196,2050-07-16,3
197,2050-07-17,3
199,2050-07-19,1
200,2050-07-20,5
205,2050-07-25,6
206,2050-07-26,8
219,2050-08-08,11
237,2050-08-26,7
240,2050-08-29,4
242,2050-08-31,11
245,2050-09-03,7
259,2050-09-17,8
270,2050-09-28,15
272,2050-09-30,9
285,2050-10-13,22
308,2050-11-05,5
325,2050-11-22,17
329,2050-11-26,5
