Day of Year,Date,Weight
0,2050-01-01,6
13,2050-01-14,7
36,2050-02-06,28
40,2050-02-10,9
70,2050-03-12,6
77,2050-03-19,5
91,2050-04-02,7
96,2050-04-07,9
109,2050-04-20,6
141,2050-05-22,18
143,2050-05-24,5
144,2050-05-25,9
147,2050-05-28,4
154,2050-06-04,11
169,2050-06-19,5
173,2050-06-23,4
174,2050-06-24,9
181,2050-07-01,4
184,2050-07-04,10
186,2050-07-06,13
201,2050-07-21,5
204,2050-07-24,16
231,2050-08-20,7
236,2050-08-25,4
248,2050-09-06,5
262,2050-09-20,7
281,2050-10-09,9
282,2050-10-10,17
285,2050-10-13,16
287,2050-10-15,9
288,2050-10-16,12
293,2050-10-21,12
309,2050-11-06,7
312,2050-11-09,10
326,2050-11-23,3
331,2050-11-28,14
336,2050-12-03,12
347,2050-12-14,6
354,2050-12-21,19
