Day of Year,Date,Weight
1,2050-01-02,1
2,2050-01-03,1
3,2050-01-04,1
4,2050-01-05,2
9,2050-01-10,19
18,2050-01-19,2
20,2050-01-21,2
35,2050-02-05,4
45,2050-02-15,11
55,2050-02-25,12
57,2050-02-27,12
84,2050-03-26,5
95,2050-04-06,5
97,2050-04-08,7
98,2050-04-09,3
114,2050-04-25,10
115,2050-04-26,9
125,2050-05-06,4
126,2050-05-07,2
129,2050-05-10,17
133,2050-05-14,2
135,2050-05-16,20
160,2050-06-10,4
163,2050-06-13,8
171,2050-06-21,1
172,2050-06-22,2
176,2050-06-26,2
180,2050-06-30,1
184,2050-07-04,7
196,2050-07-16,2
199,2050-07-19,2
201,2050-07-21,4
202,2050-07-22,4
203,2050-07-23,3
205,2050-07-25,3
211,2050-07-31,1
214,2050-08-03,2
215,2050-08-04,2
216,2050-08-05,2
220,2050-08-09,5
222,2050-08-11,1
223,2050-08-12,7
227,2050-08-16,4
229,2050-08-18,5
230,2050-08-19,1
232,2050-08-21,4
234,2050-08-23,3
245,2050-09-03,4
250,2050-09-08,8
251,2050-09-09,3
256,2050-09-14,4
259,2050-09-17,7
262,2050-09-20,8
276,2050-10-04,17
279,2050-10-07,5
297,2050-10-25,14
301,2050-10-29,3
302,2050-10-30,1
303,2050-10-31,1
307,2050-11-04,7
312,2050-11-09,10
321,2050-11-18,7
325,2050-11-22,10
335,2050-12-02,12
354,2050-12-21,7
355,2050-12-22,6
