Day of Year,Date,Weight
0,2050-01-01,4
9,2050-01-10,10
13,2050-01-14,4
26,2050-01-27,2
34,2050-02-04,7
40,2050-02-10,4
45,2050-02-15,10
60,2050-03-02,4
70,2050-03-12,2
71,2050-03-13,9
77,2050-03-19,4
89,2050-03-31,2
94,2050-04-05,1
103,2050-04-14,7
119,2050-04-30,2
122,2050-05-03,3
124,2050-05-05,1
133,2050-05-14,2
136,2050-05-17,5
137,2050-05-18,9
141,2050-05-22,8
142,2050-05-23,6
147,2050-05-28,3
159,2050-06-09,4
161,2050-06-11,3
163,2050-06-13,1
166,2050-06-16,3
168,2050-06-18,5
170,2050-06-20,2
171,2050-06-21,1
172,2050-06-22,2
177,2050-06-27,4
191,2050-07-11,4
192,2050-07-12,4
194,2050-07-14,2
195,2050-07-15,4
198,2050-07-18,2
200,2050-07-20,3
202,2050-07-22,1
203,2050-07-23,1
207,2050-07-27,6
210,2050-07-30,7
215,2050-08-04,2
216,2050-08-05,1
217,2050-08-06,2
221,2050-08-10,5
223,2050-08-12,4
225,2050-08-14,3
232,2050-08-21,2
234,2050-08-23,8
239,2050-08-28,7
243,2050-09-01,1
244,2050-09-02,4
251,2050-09-09,2
253,2050-09-11,7
254,2050-09-12,5
256,2050-09-14,3
261,2050-09-19,7
262,2050-09-20,4
266,2050-09-24,3
270,2050-09-28,7
274,2050-10-02,6
279,2050-10-07,4
285,2050-10-13,12
287,2050-10-15,5
289,2050-10-17,9
293,2050-10-21,8
294,2050-10-22,3
305,2050-11-02,5
308,2050-11-05,5
321,2050-11-18,7
322,2050-11-19,4
338,2050-12-05,7
340,2050-12-07,6
347,2050-12-14,7
348,2050-12-15,10
352,2050-12-19,4
354,2050-12-21,11
356,2050-12-23,5
364,2050-12-31,2
