Day of Year,Date,Weight
5,2050-01-06,7
9,2050-01-10,9
16,2050-01-17,7
26,2050-01-27,3
32,2050-02-02,4
46,2050-02-16,15
48,2050-02-18,3
49,2050-02-19,1
75,2050-03-17,5
77,2050-03-19,5
83,2050-03-25,8
92,2050-04-03,7
101,2050-04-12,8
117,2050-04-28,10
130,2050-05-11,3
141,2050-05-22,15
144,2050-05-25,10
147,2050-05-28,3
153,2050-06-03,2
154,2050-06-04,4
160,2050-06-10,2
166,2050-06-16,4
168,2050-06-18,4
169,2050-06-19,4
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
174,2050-06-24,6
175,2050-06-25,6
176,2050-06-26,6
178,2050-06-28,4
186,2050-07-06,8
189,2050-07-09,4
198,2050-07-18,1
199,2050-07-19,2
204,2050-07-24,8
212,2050-08-01,9
220,2050-08-09,4
225,2050-08-14,5
237,2050-08-26,8
250,2050-09-08,3
262,2050-09-20,10
264,2050-09-22,11
269,2050-09-27,8
275,2050-10-03,7
284,2050-10-12,7
287,2050-10-15,7
291,2050-10-19,11
293,2050-10-21,9
321,2050-11-18,7
324,2050-11-21,7
328,2050-11-25,4
330,2050-11-27,4
335,2050-12-02,2
339,2050-12-06,7
340,2050-12-07,10
342,2050-12-09,10
349,2050-12-16,11
353,2050-12-20,12
