Day of Year,Date,Weight
2,2050-01-03,2
3,2050-01-04,2
9,2050-01-10,13
11,2050-01-12,4
13,2050-01-14,5
17,2050-01-18,1
18,2050-01-19,2
20,2050-01-21,2
25,2050-01-26,14
32,2050-02-02,7
34,2050-02-04,3
46,2050-02-16,12
48,2050-02-18,7
50,2050-02-20,2
52,2050-02-22,7
55,2050-02-25,9
76,2050-03-18,2
87,2050-03-29,5
95,2050-04-06,6
98,2050-04-09,4
102,2050-04-13,5
105,2050-04-16,2
109,2050-04-20,9
115,2050-04-26,4
124,2050-05-05,6
132,2050-05-13,3
133,2050-05-14,1
134,2050-05-15,10
142,2050-05-23,5
144,2050-05-25,8
147,2050-05-28,2
148,2050-05-29,2
150,2050-05-31,4
154,2050-06-04,7
167,2050-06-17,3
169,2050-06-19,3
171,2050-06-21,1
173,2050-06-23,1
175,2050-06-25,3
180,2050-06-30,1
181,2050-07-01,3
183,2050-07-03,4
186,2050-07-06,1
187,2050-07-07,2
191,2050-07-11,6
192,2050-07-12,2
196,2050-07-16,2
198,2050-07-18,2
199,2050-07-19,1
200,2050-07-20,3
202,2050-07-22,1
203,2050-07-23,2
204,2050-07-24,2
205,2050-07-25,2
206,2050-07-26,3
213,2050-08-02,5
214,2050-08-03,1
215,2050-08-04,2
216,2050-08-05,1
217,2050-08-06,1
221,2050-08-10,1
223,2050-08-12,4
225,2050-08-14,3
230,2050-08-19,1
231,2050-08-20,3
237,2050-08-26,3
240,2050-08-29,2
242,2050-08-31,6
244,2050-09-02,1
248,2050-09-06,1
249,2050-09-07,2
255,2050-09-13,4
256,2050-09-14,3
258,2050-09-16,1
259,2050-09-17,6
263,2050-09-21,13
271,2050-09-29,7
276,2050-10-04,7
284,2050-10-12,12
293,2050-10-21,4
294,2050-10-22,2
295,2050-10-23,4
300,2050-10-28,6
302,2050-10-30,1
303,2050-10-31,1
308,2050-11-05,3
310,2050-11-07,1
314,2050-11-11,4
318,2050-11-15,7
329,2050-11-26,5
335,2050-12-02,3
350,2050-12-17,1
352,2050-12-19,7
361,2050-12-28,1
