Day of Year,Date,Weight
2,2050-01-03,3
3,2050-01-04,2
4,2050-01-05,2
9,2050-01-10,9
11,2050-01-12,6
20,2050-01-21,2
29,2050-01-30,14
34,2050-02-04,8
39,2050-02-09,11
48,2050-02-18,10
57,2050-02-27,8
62,2050-03-04,5
74,2050-03-16,5
78,2050-03-20,2
95,2050-04-06,15
103,2050-04-14,4
112,2050-04-23,11
114,2050-04-25,10
125,2050-05-06,7
136,2050-05-17,11
145,2050-05-26,9
150,2050-05-31,3
163,2050-06-13,7
171,2050-06-21,2
175,2050-06-25,5
178,2050-06-28,4
181,2050-07-01,8
184,2050-07-04,4
199,2050-07-19,3
205,2050-07-25,3
207,2050-07-27,9
209,2050-07-29,4
211,2050-07-31,2
215,2050-08-04,3
216,2050-08-05,2
220,2050-08-09,9
227,2050-08-16,5
232,2050-08-21,4
234,2050-08-23,4
236,2050-08-25,6
241,2050-08-30,3
245,2050-09-03,3
252,2050-09-10,3
256,2050-09-14,3
268,2050-09-26,16
275,2050-10-03,25
279,2050-10-07,13
294,2050-10-22,15
305,2050-11-02,5
311,2050-11-08,4
320,2050-11-17,9
337,2050-12-04,8
354,2050-12-21,9
364,2050-12-31,8
