Day of Year,Date,Weight
3,2050-01-04,2
4,2050-01-05,4
9,2050-01-10,7
13,2050-01-14,8
20,2050-01-21,2
25,2050-01-26,7
35,2050-02-05,2
36,2050-02-06,8
55,2050-02-25,18
58,2050-02-28,9
76,2050-03-18,2
88,2050-03-30,5
94,2050-04-05,13
98,2050-04-09,7
105,2050-04-16,3
109,2050-04-20,8
113,2050-04-24,19
116,2050-04-27,9
141,2050-05-22,9
154,2050-06-04,9
170,2050-06-20,5
171,2050-06-21,1
173,2050-06-23,1
175,2050-06-25,3
176,2050-06-26,5
177,2050-06-27,9
180,2050-06-30,1
181,2050-07-01,4
188,2050-07-08,3
195,2050-07-15,2
198,2050-07-18,2
199,2050-07-19,1
203,2050-07-23,2
205,2050-07-25,2
206,2050-07-26,5
208,2050-07-28,2
213,2050-08-02,5
214,2050-08-03,2
215,2050-08-04,2
216,2050-08-05,1
217,2050-08-06,1
224,2050-08-13,1
225,2050-08-14,7
226,2050-08-15,7
232,2050-08-21,3
234,2050-08-23,5
237,2050-08-26,5
245,2050-09-03,6
250,2050-09-08,4
251,2050-09-09,2
258,2050-09-16,1
268,2050-09-26,13
272,2050-09-30,11
276,2050-10-04,9
284,2050-10-12,12
286,2050-10-14,6
287,2050-10-15,4
294,2050-10-22,5
302,2050-10-30,1
308,2050-11-05,3
310,2050-11-07,1
311,2050-11-08,6
323,2050-11-20,6
325,2050-11-22,10
340,2050-12-07,6
354,2050-12-21,5
355,2050-12-22,7
356,2050-12-23,4
360,2050-12-27,5
