Day of Year,Date,Weight
1,2050-01-02,1
7,2050-01-08,4
9,2050-01-10,19
13,2050-01-14,3
15,2050-01-16,3
19,2050-01-20,3
20,2050-01-21,2
30,2050-01-31,10
32,2050-02-02,5
35,2050-02-05,4
42,2050-02-12,3
45,2050-02-15,9
50,2050-02-20,11
56,2050-02-26,4
57,2050-02-27,8
83,2050-03-25,1
84,2050-03-26,3
94,2050-04-05,7
95,2050-04-06,3
97,2050-04-08,7
98,2050-04-09,3
103,2050-04-14,2
105,2050-04-16,2
108,2050-04-19,8
113,2050-04-24,8
114,2050-04-25,6
118,2050-04-29,4
128,2050-05-09,2
133,2050-05-14,2
134,2050-05-15,22
146,2050-05-27,3
147,2050-05-28,2
150,2050-05-31,3
151,2050-06-01,4
161,2050-06-11,2
163,2050-06-13,8
168,2050-06-18,3
171,2050-06-21,1
173,2050-06-23,1
185,2050-07-05,2
187,2050-07-07,3
195,2050-07-15,3
198,2050-07-18,2
199,2050-07-19,1
200,2050-07-20,2
203,2050-07-23,3
205,2050-07-25,3
207,2050-07-27,2
215,2050-08-04,2
216,2050-08-05,2
219,2050-08-08,7
221,2050-08-10,2
223,2050-08-12,5
228,2050-08-17,5
230,2050-08-19,1
234,2050-08-23,3
240,2050-08-29,6
241,2050-08-30,4
242,2050-08-31,2
243,2050-09-01,7
244,2050-09-02,2
245,2050-09-03,3
256,2050-09-14,3
258,2050-09-16,1
259,2050-09-17,5
260,2050-09-18,7
262,2050-09-20,7
276,2050-10-04,13
291,2050-10-19,7
293,2050-10-21,3
297,2050-10-25,9
301,2050-10-29,4
302,2050-10-30,1
307,2050-11-04,7
313,2050-11-10,4
322,2050-11-19,4
342,2050-12-09,6
349,2050-12-16,4
352,2050-12-19,10
359,2050-12-26,2
