Day of Year,Date,Weight
2,2050-01-03,4
10,2050-01-11,7
15,2050-01-16,2
16,2050-01-17,4
18,2050-01-19,1
20,2050-01-21,2
21,2050-01-22,1
29,2050-01-30,10
34,2050-02-04,6
39,2050-02-09,7
54,2050-02-24,2
57,2050-02-27,7
59,2050-03-01,2
62,2050-03-04,7
63,2050-03-05,4
68,2050-03-10,3
87,2050-03-29,4
90,2050-04-01,4
95,2050-04-06,11
104,2050-04-15,4
109,2050-04-20,6
117,2050-04-28,6
125,2050-05-06,4
138,2050-05-19,9
139,2050-05-20,5
145,2050-05-26,3
149,2050-05-30,1
150,2050-05-31,1
151,2050-06-01,1
161,2050-06-11,1
165,2050-06-15,11
170,2050-06-20,1
172,2050-06-22,1
173,2050-06-23,1
174,2050-06-24,1
175,2050-06-25,3
180,2050-06-30,2
181,2050-07-01,4
184,2050-07-04,4
187,2050-07-07,2
196,2050-07-16,2
197,2050-07-17,2
198,2050-07-18,2
202,2050-07-22,2
204,2050-07-24,1
205,2050-07-25,4
208,2050-07-28,1
209,2050-07-29,2
212,2050-08-01,2
213,2050-08-02,1
214,2050-08-03,1
216,2050-08-05,2
218,2050-08-07,2
223,2050-08-12,4
225,2050-08-14,2
226,2050-08-15,2
228,2050-08-17,1
230,2050-08-19,1
232,2050-08-21,4
233,2050-08-22,1
234,2050-08-23,3
236,2050-08-25,5
240,2050-08-29,2
241,2050-08-30,3
244,2050-09-02,1
245,2050-09-03,3
250,2050-09-08,5
251,2050-09-09,1
253,2050-09-11,9
254,2050-09-12,10
256,2050-09-14,2
259,2050-09-17,9
266,2050-09-24,5
268,2050-09-26,14
277,2050-10-05,7
279,2050-10-07,10
280,2050-10-08,1
284,2050-10-12,10
289,2050-10-17,11
311,2050-11-08,4
314,2050-11-11,4
320,2050-11-17,9
322,2050-11-19,5
337,2050-12-04,6
345,2050-12-12,3
349,2050-12-16,3
350,2050-12-17,7
354,2050-12-21,9
358,2050-12-25,2
360,2050-12-27,4
