Day of Year,Date,Weight
2,2050-01-03,3
3,2050-01-04,2
4,2050-01-05,1
8,2050-01-09,13
13,2050-01-14,4
14,2050-01-15,2
16,2050-01-17,8
18,2050-01-19,1
21,2050-01-22,1
27,2050-01-28,1
29,2050-01-30,12
34,2050-02-04,6
39,2050-02-09,10
42,2050-02-12,3
46,2050-02-16,3
48,2050-02-18,6
57,2050-02-27,6
58,2050-02-28,4
59,2050-03-01,3
62,2050-03-04,5
68,2050-03-10,3
83,2050-03-25,5
84,2050-03-26,5
85,2050-03-27,9
87,2050-03-29,6
95,2050-04-06,11
99,2050-04-10,7
109,2050-04-20,7
117,2050-04-28,5
123,2050-05-04,5
125,2050-05-06,6
135,2050-05-16,12
136,2050-05-17,10
146,2050-05-27,2
148,2050-05-29,1
149,2050-05-30,1
151,2050-06-01,2
165,2050-06-15,10
170,2050-06-20,1
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,1
175,2050-06-25,3
176,2050-06-26,2
181,2050-07-01,4
184,2050-07-04,3
186,2050-07-06,3
192,2050-07-12,1
193,2050-07-13,2
196,2050-07-16,2
199,2050-07-19,1
204,2050-07-24,1
209,2050-07-29,2
211,2050-07-31,2
213,2050-08-02,1
214,2050-08-03,2
215,2050-08-04,2
216,2050-08-05,1
217,2050-08-06,1
221,2050-08-10,3
222,2050-08-11,2
223,2050-08-12,3
225,2050-08-14,2
228,2050-08-17,4
229,2050-08-18,1
230,2050-08-19,1
232,2050-08-21,4
233,2050-08-22,1
234,2050-08-23,3
236,2050-08-25,5
238,2050-08-27,1
243,2050-09-01,1
244,2050-09-02,1
245,2050-09-03,2
246,2050-09-04,2
250,2050-09-08,5
251,2050-09-09,2
256,2050-09-14,2
258,2050-09-16,3
259,2050-09-17,7
268,2050-09-26,14
277,2050-10-05,5
279,2050-10-07,8
284,2050-10-12,7
300,2050-10-28,10
308,2050-11-05,1
310,2050-11-07,1
311,2050-11-08,6
314,2050-11-11,3
328,2050-11-25,3
337,2050-12-04,6
339,2050-12-06,5
349,2050-12-16,3
