Day of Year,Date,Weight
2,2050-01-03,4
3,2050-01-04,2
11,2050-01-12,5
14,2050-01-15,2
18,2050-01-19,1
25,2050-01-26,7
31,2050-02-01,4
34,2050-02-04,6
39,2050-02-09,7
48,2050-02-18,7
62,2050-03-04,4
65,2050-03-07,6
87,2050-03-29,11
90,2050-04-01,4
97,2050-04-08,4
100,2050-04-11,9
107,2050-04-18,2
109,2050-04-20,7
113,2050-04-24,6
115,2050-04-26,8
132,2050-05-13,8
135,2050-05-16,14
136,2050-05-17,13
139,2050-05-20,5
149,2050-05-30,1
155,2050-06-05,4
165,2050-06-15,11
173,2050-06-23,1
175,2050-06-25,4
176,2050-06-26,2
181,2050-07-01,4
184,2050-07-04,4
186,2050-07-06,3
194,2050-07-14,4
197,2050-07-17,3
200,2050-07-20,2
204,2050-07-24,1
209,2050-07-29,2
212,2050-08-01,2
213,2050-08-02,1
215,2050-08-04,3
216,2050-08-05,2
220,2050-08-09,8
223,2050-08-12,2
227,2050-08-16,3
229,2050-08-18,2
233,2050-08-22,1
234,2050-08-23,3
236,2050-08-25,5
238,2050-08-27,1
245,2050-09-03,3
247,2050-09-05,6
250,2050-09-08,5
251,2050-09-09,3
252,2050-09-10,3
256,2050-09-14,3
258,2050-09-16,5
259,2050-09-17,7
268,2050-09-26,14
293,2050-10-21,6
297,2050-10-25,12
300,2050-10-28,6
314,2050-11-11,4
319,2050-11-16,4
320,2050-11-17,8
322,2050-11-19,4
337,2050-12-04,7
339,2050-12-06,2
345,2050-12-12,5
346,2050-12-13,9
349,2050-12-16,4
354,2050-12-21,13
364,2050-12-31,7
