Day of Year,Date,Weight
2,2050-01-03,3
3,2050-01-04,2
4,2050-01-05,1
9,2050-01-10,8
14,2050-01-15,1
16,2050-01-17,4
18,2050-01-19,1
20,2050-01-21,1
25,2050-01-26,6
35,2050-02-05,4
39,2050-02-09,7
41,2050-02-11,3
48,2050-02-18,7
54,2050-02-24,2
57,2050-02-27,6
62,2050-03-04,5
87,2050-03-29,6
92,2050-04-03,11
100,2050-04-11,9
104,2050-04-15,4
109,2050-04-20,8
111,2050-04-22,5
113,2050-04-24,6
115,2050-04-26,9
125,2050-05-06,4
135,2050-05-16,9
136,2050-05-17,13
146,2050-05-27,2
148,2050-05-29,1
149,2050-05-30,1
150,2050-05-31,2
155,2050-06-05,9
160,2050-06-10,4
163,2050-06-13,7
172,2050-06-22,1
174,2050-06-24,1
175,2050-06-25,2
178,2050-06-28,3
181,2050-07-01,4
183,2050-07-03,1
184,2050-07-04,3
185,2050-07-05,1
186,2050-07-06,3
188,2050-07-08,2
191,2050-07-11,1
192,2050-07-12,2
194,2050-07-14,2
196,2050-07-16,2
197,2050-07-17,1
198,2050-07-18,2
199,2050-07-19,2
204,2050-07-24,1
205,2050-07-25,3
209,2050-07-29,2
211,2050-07-31,2
213,2050-08-02,1
216,2050-08-05,1
217,2050-08-06,1
219,2050-08-08,3
220,2050-08-09,4
222,2050-08-11,2
227,2050-08-16,2
228,2050-08-17,2
229,2050-08-18,1
232,2050-08-21,4
233,2050-08-22,1
234,2050-08-23,3
239,2050-08-28,1
241,2050-08-30,3
243,2050-09-01,1
245,2050-09-03,2
246,2050-09-04,2
250,2050-09-08,3
251,2050-09-09,2
256,2050-09-14,3
258,2050-09-16,3
259,2050-09-17,10
266,2050-09-24,9
277,2050-10-05,5
284,2050-10-12,7
287,2050-10-15,4
290,2050-10-18,10
310,2050-11-07,1
314,2050-11-11,4
318,2050-11-15,5
325,2050-11-22,5
328,2050-11-25,3
332,2050-11-29,5
335,2050-12-02,3
337,2050-12-04,6
345,2050-12-12,3
354,2050-12-21,8
355,2050-12-22,5
356,2050-12-23,4
358,2050-12-25,3
360,2050-12-27,3
364,2050-12-31,5
