Day of Year,Date,Weight
1,2050-01-02,1
3,2050-01-04,1
10,2050-01-11,7
12,2050-01-13,14
18,2050-01-19,2
19,2050-01-20,4
20,2050-01-21,2
21,2050-01-22,2
32,2050-02-02,5
35,2050-02-05,4
45,2050-02-15,7
50,2050-02-20,11
55,2050-02-25,9
56,2050-02-26,5
63,2050-03-05,2
74,2050-03-16,5
76,2050-03-18,3
82,2050-03-24,10
84,2050-03-26,6
86,2050-03-28,1
89,2050-03-31,2
91,2050-04-02,2
94,2050-04-05,9
96,2050-04-07,1
98,2050-04-09,3
110,2050-04-21,5
113,2050-04-24,6
124,2050-05-05,2
125,2050-05-06,4
126,2050-05-07,2
129,2050-05-10,11
133,2050-05-14,2
145,2050-05-26,4
150,2050-05-31,3
161,2050-06-11,4
163,2050-06-13,10
167,2050-06-17,3
172,2050-06-22,1
173,2050-06-23,1
176,2050-06-26,2
187,2050-07-07,3
189,2050-07-09,2
193,2050-07-13,3
195,2050-07-15,2
197,2050-07-17,3
198,2050-07-18,1
199,2050-07-19,1
200,2050-07-20,2
202,2050-07-22,3
203,2050-07-23,3
205,2050-07-25,3
209,2050-07-29,3
214,2050-08-03,2
216,2050-08-05,1
217,2050-08-06,1
223,2050-08-12,5
228,2050-08-17,3
229,2050-08-18,1
230,2050-08-19,1
234,2050-08-23,3
237,2050-08-26,1
239,2050-08-28,3
240,2050-08-29,4
242,2050-08-31,2
243,2050-09-01,7
250,2050-09-08,7
251,2050-09-09,2
254,2050-09-12,15
257,2050-09-15,4
266,2050-09-24,8
276,2050-10-04,9
278,2050-10-06,7
293,2050-10-21,4
297,2050-10-25,13
301,2050-10-29,4
302,2050-10-30,1
304,2050-11-01,1
310,2050-11-07,1
313,2050-11-10,3
314,2050-11-11,5
320,2050-11-17,7
322,2050-11-19,4
333,2050-11-30,15
341,2050-12-08,4
344,2050-12-11,1
357,2050-12-24,3
359,2050-12-26,1
363,2050-12-30,5
