Day of Year,Date,Weight
2,2050-01-03,4
3,2050-01-04,2
16,2050-01-17,7
18,2050-01-19,1
29,2050-01-30,13
32,2050-02-02,13
34,2050-02-04,8
55,2050-02-25,19
57,2050-02-27,8
67,2050-03-09,4
95,2050-04-06,19
109,2050-04-20,12
132,2050-05-13,9
136,2050-05-17,14
145,2050-05-26,8
165,2050-06-15,11
182,2050-07-02,5
184,2050-07-04,4
186,2050-07-06,3
199,2050-07-19,4
200,2050-07-20,3
205,2050-07-25,6
209,2050-07-29,3
212,2050-08-01,2
213,2050-08-02,2
215,2050-08-04,3
220,2050-08-09,8
228,2050-08-17,5
234,2050-08-23,4
236,2050-08-25,5
241,2050-08-30,3
247,2050-09-05,7
250,2050-09-08,5
251,2050-09-09,4
256,2050-09-14,3
259,2050-09-17,14
264,2050-09-22,17
279,2050-10-07,10
282,2050-10-10,16
289,2050-10-17,11
300,2050-10-28,12
314,2050-11-11,4
320,2050-11-17,9
337,2050-12-04,6
354,2050-12-21,17
356,2050-12-23,6
360,2050-12-27,4
364,2050-12-31,8
