Day of Year,Date,Weight
2,2050-01-03,3
3,2050-01-04,2
4,2050-01-05,2
8,2050-01-09,11
14,2050-01-15,2
16,2050-01-17,8
21,2050-01-22,1
29,2050-01-30,15
34,2050-02-04,7
39,2050-02-09,10
55,2050-02-25,14
63,2050-03-05,5
77,2050-03-19,1
88,2050-03-30,8
95,2050-04-06,11
114,2050-04-25,12
132,2050-05-13,8
136,2050-05-17,14
138,2050-05-19,8
139,2050-05-20,5
145,2050-05-26,9
150,2050-05-31,4
165,2050-06-15,12
174,2050-06-24,2
181,2050-07-01,4
186,2050-07-06,3
188,2050-07-08,4
191,2050-07-11,1
196,2050-07-16,2
198,2050-07-18,6
200,2050-07-20,2
204,2050-07-24,1
205,2050-07-25,5
209,2050-07-29,3
212,2050-08-01,2
216,2050-08-05,2
220,2050-08-09,6
227,2050-08-16,3
230,2050-08-19,1
232,2050-08-21,5
234,2050-08-23,5
236,2050-08-25,6
241,2050-08-30,3
250,2050-09-08,7
256,2050-09-14,3
258,2050-09-16,4
259,2050-09-17,10
266,2050-09-24,9
268,2050-09-26,19
275,2050-10-03,19
279,2050-10-07,11
311,2050-11-08,5
320,2050-11-17,10
324,2050-11-21,8
334,2050-12-01,3
337,2050-12-04,8
349,2050-12-16,4
350,2050-12-17,7
