Day of Year,Date,Weight
9,2050-01-10,7
13,2050-01-14,3
18,2050-01-19,2
21,2050-01-22,1
23,2050-01-24,6
34,2050-02-04,6
36,2050-02-06,13
41,2050-02-11,7
43,2050-02-13,3
48,2050-02-18,3
56,2050-02-26,1
58,2050-02-28,4
60,2050-03-02,4
71,2050-03-13,10
77,2050-03-19,4
78,2050-03-20,2
80,2050-03-22,3
99,2050-04-10,5
100,2050-04-11,3
101,2050-04-12,9
102,2050-04-13,2
106,2050-04-17,1
108,2050-04-19,1
113,2050-04-24,2
118,2050-04-29,1
121,2050-05-02,3
125,2050-05-06,1
132,2050-05-13,2
133,2050-05-14,1
136,2050-05-17,3
141,2050-05-22,10
144,2050-05-25,4
145,2050-05-26,3
147,2050-05-28,3
153,2050-06-03,2
159,2050-06-09,3
161,2050-06-11,2
164,2050-06-14,3
169,2050-06-19,2
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
175,2050-06-25,5
177,2050-06-27,2
179,2050-06-29,3
181,2050-07-01,2
182,2050-07-02,2
189,2050-07-09,3
194,2050-07-14,2
195,2050-07-15,2
198,2050-07-18,1
199,2050-07-19,1
204,2050-07-24,5
207,2050-07-27,4
210,2050-07-30,4
212,2050-08-01,7
214,2050-08-03,2
216,2050-08-05,1
218,2050-08-07,1
220,2050-08-09,2
223,2050-08-12,3
225,2050-08-14,4
231,2050-08-20,2
233,2050-08-22,3
234,2050-08-23,8
235,2050-08-24,5
238,2050-08-27,1
245,2050-09-03,5
252,2050-09-10,2
258,2050-09-16,3
261,2050-09-19,8
263,2050-09-21,6
264,2050-09-22,8
266,2050-09-24,3
272,2050-09-30,6
281,2050-10-09,7
282,2050-10-10,4
287,2050-10-15,4
288,2050-10-16,10
294,2050-10-22,3
304,2050-11-01,2
305,2050-11-02,4
308,2050-11-05,5
314,2050-11-11,3
316,2050-11-13,6
322,2050-11-19,2
324,2050-11-21,5
334,2050-12-01,6
338,2050-12-05,5
348,2050-12-15,10
350,2050-12-17,4
351,2050-12-18,6
356,2050-12-23,6
362,2050-12-29,8
