Day of Year,Date,Weight
9,2050-01-10,16
15,2050-01-16,4
23,2050-01-24,9
36,2050-02-06,16
60,2050-03-02,9
62,2050-03-04,20
84,2050-03-26,9
88,2050-03-30,3
91,2050-04-02,9
115,2050-04-26,8
116,2050-04-27,4
122,2050-05-03,8
130,2050-05-11,11
133,2050-05-14,7
139,2050-05-20,7
141,2050-05-22,7
143,2050-05-24,10
150,2050-05-31,7
168,2050-06-18,6
171,2050-06-21,2
175,2050-06-25,7
185,2050-07-05,6
186,2050-07-06,9
190,2050-07-10,8
198,2050-07-18,2
199,2050-07-19,2
200,2050-07-20,4
205,2050-07-25,6
210,2050-07-30,2
216,2050-08-05,1
219,2050-08-08,10
235,2050-08-24,13
263,2050-09-21,15
276,2050-10-04,9
289,2050-10-17,15
291,2050-10-19,21
293,2050-10-21,8
294,2050-10-22,6
313,2050-11-10,8
331,2050-11-28,2
335,2050-12-02,10
339,2050-12-06,17
343,2050-12-10,12
