Day of Year,Date,Weight
9,2050-01-10,11
13,2050-01-14,3
14,2050-01-15,2
15,2050-01-16,4
20,2050-01-21,1
26,2050-01-27,4
34,2050-02-04,4
38,2050-02-08,9
43,2050-02-13,4
45,2050-02-15,5
50,2050-02-20,11
55,2050-02-25,3
58,2050-02-28,5
59,2050-03-01,5
68,2050-03-10,8
69,2050-03-11,5
82,2050-03-24,3
85,2050-03-27,1
87,2050-03-29,2
90,2050-04-01,4
92,2050-04-03,8
101,2050-04-12,6
104,2050-04-15,5
109,2050-04-20,6
117,2050-04-28,3
118,2050-04-29,7
119,2050-04-30,1
122,2050-05-03,3
125,2050-05-06,3
127,2050-05-08,4
137,2050-05-18,6
143,2050-05-24,6
145,2050-05-26,13
150,2050-05-31,8
154,2050-06-04,7
158,2050-06-08,3
165,2050-06-15,4
167,2050-06-17,5
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,1
174,2050-06-24,4
177,2050-06-27,7
180,2050-06-30,2
193,2050-07-13,1
197,2050-07-17,1
198,2050-07-18,1
199,2050-07-19,1
207,2050-07-27,4
212,2050-08-01,2
216,2050-08-05,1
217,2050-08-06,4
219,2050-08-08,9
221,2050-08-10,4
222,2050-08-11,1
225,2050-08-14,3
234,2050-08-23,4
235,2050-08-24,6
236,2050-08-25,6
238,2050-08-27,6
239,2050-08-28,2
242,2050-08-31,2
245,2050-09-03,3
249,2050-09-07,1
251,2050-09-09,1
254,2050-09-12,5
258,2050-09-16,2
263,2050-09-21,8
270,2050-09-28,6
283,2050-10-11,5
289,2050-10-17,9
293,2050-10-21,4
300,2050-10-28,6
301,2050-10-29,3
310,2050-11-07,1
312,2050-11-09,4
316,2050-11-13,3
324,2050-11-21,4
328,2050-11-25,4
329,2050-11-26,9
337,2050-12-04,6
340,2050-12-07,4
343,2050-12-10,6
345,2050-12-12,5
