Day of Year,Date,Weight
1,2050-01-02,1
3,2050-01-04,1
9,2050-01-10,14
12,2050-01-13,16
13,2050-01-14,3
14,2050-01-15,2
18,2050-01-19,2
19,2050-01-20,3
22,2050-01-23,4
26,2050-01-27,3
35,2050-02-05,4
42,2050-02-12,3
46,2050-02-16,12
47,2050-02-17,5
48,2050-02-18,9
50,2050-02-20,7
75,2050-03-17,2
78,2050-03-20,5
83,2050-03-25,1
95,2050-04-06,5
97,2050-04-08,7
98,2050-04-09,3
100,2050-04-11,3
101,2050-04-12,8
105,2050-04-16,2
112,2050-04-23,2
114,2050-04-25,6
115,2050-04-26,9
118,2050-04-29,4
134,2050-05-15,18
141,2050-05-22,8
146,2050-05-27,3
148,2050-05-29,1
150,2050-05-31,4
160,2050-06-10,4
163,2050-06-13,7
168,2050-06-18,4
172,2050-06-22,1
173,2050-06-23,1
175,2050-06-25,1
183,2050-07-03,2
185,2050-07-05,2
186,2050-07-06,3
187,2050-07-07,3
190,2050-07-10,3
194,2050-07-14,2
196,2050-07-16,2
197,2050-07-17,3
198,2050-07-18,1
199,2050-07-19,1
200,2050-07-20,2
201,2050-07-21,2
210,2050-07-30,2
211,2050-07-31,1
216,2050-08-05,1
217,2050-08-06,1
219,2050-08-08,6
221,2050-08-10,2
222,2050-08-11,2
223,2050-08-12,5
225,2050-08-14,2
227,2050-08-16,1
228,2050-08-17,3
230,2050-08-19,1
231,2050-08-20,2
234,2050-08-23,3
238,2050-08-27,2
241,2050-08-30,2
243,2050-09-01,5
244,2050-09-02,2
247,2050-09-05,2
250,2050-09-08,1
251,2050-09-09,2
252,2050-09-10,1
256,2050-09-14,3
259,2050-09-17,7
262,2050-09-20,6
276,2050-10-04,10
279,2050-10-07,4
283,2050-10-11,8
287,2050-10-15,5
297,2050-10-25,13
302,2050-10-30,1
313,2050-11-10,3
314,2050-11-11,5
320,2050-11-17,6
322,2050-11-19,4
326,2050-11-23,2
336,2050-12-03,4
346,2050-12-13,3
348,2050-12-15,4
349,2050-12-16,4
