Day of Year,Date,Weight
7,2050-01-08,2
9,2050-01-10,17
13,2050-01-14,3
15,2050-01-16,4
28,2050-01-29,8
32,2050-02-02,1
36,2050-02-06,12
54,2050-02-24,5
56,2050-02-26,3
58,2050-02-28,7
59,2050-03-01,9
73,2050-03-15,17
78,2050-03-20,2
79,2050-03-21,7
84,2050-03-26,5
97,2050-04-08,6
104,2050-04-15,6
116,2050-04-27,4
123,2050-05-04,6
125,2050-05-06,4
127,2050-05-08,9
130,2050-05-11,9
137,2050-05-18,9
139,2050-05-20,6
150,2050-05-31,7
172,2050-06-22,1
173,2050-06-23,2
177,2050-06-27,11
182,2050-07-02,3
185,2050-07-05,4
186,2050-07-06,3
193,2050-07-13,2
198,2050-07-18,2
205,2050-07-25,5
207,2050-07-27,4
209,2050-07-29,5
216,2050-08-05,1
217,2050-08-06,3
218,2050-08-07,1
219,2050-08-08,8
228,2050-08-17,3
234,2050-08-23,6
235,2050-08-24,12
239,2050-08-28,2
244,2050-09-02,2
262,2050-09-20,12
265,2050-09-23,5
270,2050-09-28,7
273,2050-10-01,4
274,2050-10-02,10
279,2050-10-07,9
280,2050-10-08,4
292,2050-10-20,3
296,2050-10-24,10
319,2050-11-16,7
327,2050-11-24,7
328,2050-11-25,4
345,2050-12-12,7
349,2050-12-16,7
352,2050-12-19,4
353,2050-12-20,9
358,2050-12-25,8
