Day of Year,Date,Weight
2,2050-01-03,1
3,2050-01-04,1
4,2050-01-05,2
9,2050-01-10,12
12,2050-01-13,12
14,2050-01-15,2
15,2050-01-16,2
31,2050-02-01,6
35,2050-02-05,4
46,2050-02-16,11
53,2050-02-23,6
60,2050-03-02,5
61,2050-03-03,8
74,2050-03-16,8
76,2050-03-18,3
83,2050-03-25,1
84,2050-03-26,5
95,2050-04-06,6
97,2050-04-08,4
98,2050-04-09,3
100,2050-04-11,2
105,2050-04-16,2
108,2050-04-19,7
112,2050-04-23,2
113,2050-04-24,7
116,2050-04-27,8
124,2050-05-05,2
125,2050-05-06,3
141,2050-05-22,10
151,2050-06-01,5
153,2050-06-03,4
161,2050-06-11,3
163,2050-06-13,8
165,2050-06-15,4
171,2050-06-21,1
173,2050-06-23,1
174,2050-06-24,2
180,2050-06-30,1
183,2050-07-03,5
185,2050-07-05,2
192,2050-07-12,6
195,2050-07-15,2
198,2050-07-18,2
199,2050-07-19,1
202,2050-07-22,4
203,2050-07-23,2
205,2050-07-25,3
209,2050-07-29,3
214,2050-08-03,2
215,2050-08-04,2
216,2050-08-05,2
220,2050-08-09,5
223,2050-08-12,7
230,2050-08-19,1
234,2050-08-23,3
238,2050-08-27,1
239,2050-08-28,3
240,2050-08-29,4
242,2050-08-31,3
243,2050-09-01,7
245,2050-09-03,4
246,2050-09-04,1
259,2050-09-17,7
261,2050-09-19,3
268,2050-09-26,20
270,2050-09-28,15
293,2050-10-21,4
297,2050-10-25,13
301,2050-10-29,4
304,2050-11-01,1
314,2050-11-11,5
321,2050-11-18,7
323,2050-11-20,9
335,2050-12-02,5
336,2050-12-03,10
340,2050-12-07,7
349,2050-12-16,4
350,2050-12-17,2
