Day of Year,Date,Weight
9,2050-01-10,22
15,2050-01-16,4
36,2050-02-06,18
50,2050-02-20,22
60,2050-03-02,10
70,2050-03-12,8
84,2050-03-26,9
85,2050-03-27,5
101,2050-04-12,18
105,2050-04-16,8
119,2050-04-30,1
122,2050-05-03,5
123,2050-05-04,10
130,2050-05-11,11
150,2050-05-31,9
165,2050-06-15,12
167,2050-06-17,9
182,2050-07-02,3
184,2050-07-04,8
185,2050-07-05,5
199,2050-07-19,2
218,2050-08-07,4
219,2050-08-08,9
221,2050-08-10,8
235,2050-08-24,15
238,2050-08-27,6
240,2050-08-29,8
245,2050-09-03,8
268,2050-09-26,19
271,2050-09-29,12
273,2050-10-01,6
279,2050-10-07,11
292,2050-10-20,11
314,2050-11-11,8
328,2050-11-25,9
339,2050-12-06,16
349,2050-12-16,16
