Day of Year,Date,Weight
8,2050-01-09,8
13,2050-01-14,4
16,2050-01-17,3
27,2050-01-28,3
34,2050-02-04,6
36,2050-02-06,9
48,2050-02-18,2
53,2050-02-23,5
56,2050-02-26,1
61,2050-03-03,4
66,2050-03-08,2
77,2050-03-19,4
101,2050-04-12,14
105,2050-04-16,5
109,2050-04-20,6
110,2050-04-21,4
115,2050-04-26,2
119,2050-04-30,1
120,2050-05-01,1
126,2050-05-07,4
129,2050-05-10,3
139,2050-05-20,2
144,2050-05-25,6
146,2050-05-27,2
153,2050-06-03,1
164,2050-06-14,6
165,2050-06-15,5
167,2050-06-17,1
169,2050-06-19,2
170,2050-06-20,6
171,2050-06-21,1
172,2050-06-22,1
175,2050-06-25,3
182,2050-07-02,4
183,2050-07-03,2
185,2050-07-05,1
189,2050-07-09,2
196,2050-07-16,2
198,2050-07-18,2
199,2050-07-19,2
207,2050-07-27,3
210,2050-07-30,6
212,2050-08-01,5
213,2050-08-02,5
215,2050-08-04,2
221,2050-08-10,5
222,2050-08-11,1
223,2050-08-12,6
226,2050-08-15,1
228,2050-08-17,2
229,2050-08-18,2
230,2050-08-19,1
234,2050-08-23,7
240,2050-08-29,3
242,2050-08-31,3
245,2050-09-03,5
250,2050-09-08,1
252,2050-09-10,3
254,2050-09-12,6
258,2050-09-16,2
263,2050-09-21,7
266,2050-09-24,3
270,2050-09-28,8
272,2050-09-30,5
276,2050-10-04,7
278,2050-10-06,3
279,2050-10-07,2
282,2050-10-10,11
286,2050-10-14,3
287,2050-10-15,3
288,2050-10-16,8
293,2050-10-21,8
295,2050-10-23,6
304,2050-11-01,2
309,2050-11-06,5
311,2050-11-08,10
313,2050-11-10,6
322,2050-11-19,3
325,2050-11-22,9
329,2050-11-26,6
330,2050-11-27,2
334,2050-12-01,4
348,2050-12-15,10
350,2050-12-17,3
352,2050-12-19,7
353,2050-12-20,6
359,2050-12-26,2
362,2050-12-29,4
363,2050-12-30,1
