Day of Year,Date,Weight
2,2050-01-03,4
3,2050-01-04,3
10,2050-01-11,9
28,2050-01-29,5
29,2050-01-30,14
55,2050-02-25,13
58,2050-02-28,15
64,2050-03-06,19
95,2050-04-06,17
109,2050-04-20,12
132,2050-05-13,9
136,2050-05-17,16
145,2050-05-26,11
163,2050-06-13,9
172,2050-06-22,2
177,2050-06-27,5
181,2050-07-01,6
192,2050-07-12,4
199,2050-07-19,5
205,2050-07-25,5
208,2050-07-28,1
209,2050-07-29,6
212,2050-08-01,2
213,2050-08-02,4
214,2050-08-03,1
220,2050-08-09,8
228,2050-08-17,7
234,2050-08-23,5
245,2050-09-03,3
247,2050-09-05,9
250,2050-09-08,10
259,2050-09-17,14
268,2050-09-26,23
279,2050-10-07,10
282,2050-10-10,22
300,2050-10-28,12
314,2050-11-11,4
328,2050-11-25,4
329,2050-11-26,8
354,2050-12-21,13
360,2050-12-27,8
364,2050-12-31,8
