Day of Year,Date,Weight
1,2050-01-02,1
4,2050-01-05,4
9,2050-01-10,20
13,2050-01-14,8
14,2050-01-15,2
15,2050-01-16,2
27,2050-01-28,13
28,2050-01-29,7
32,2050-02-02,12
36,2050-02-06,15
50,2050-02-20,2
84,2050-03-26,10
97,2050-04-08,6
102,2050-04-13,14
109,2050-04-20,13
113,2050-04-24,21
132,2050-05-13,11
142,2050-05-23,14
167,2050-06-17,4
171,2050-06-21,1
174,2050-06-24,5
177,2050-06-27,11
180,2050-06-30,1
181,2050-07-01,6
197,2050-07-17,3
198,2050-07-18,2
199,2050-07-19,1
200,2050-07-20,4
203,2050-07-23,2
205,2050-07-25,4
206,2050-07-26,8
210,2050-07-30,5
217,2050-08-06,2
219,2050-08-08,8
225,2050-08-14,8
229,2050-08-18,8
242,2050-08-31,7
245,2050-09-03,6
248,2050-09-06,1
257,2050-09-15,7
272,2050-09-30,8
283,2050-10-11,27
287,2050-10-15,4
295,2050-10-23,8
314,2050-11-11,7
325,2050-11-22,16
334,2050-12-01,13
356,2050-12-23,3
