Day of Year,Date,Weight
3,2050-01-04,1
4,2050-01-05,4
7,2050-01-08,4
13,2050-01-14,5
14,2050-01-15,2
15,2050-01-16,1
22,2050-01-23,8
25,2050-01-26,8
27,2050-01-28,6
34,2050-02-04,4
36,2050-02-06,4
42,2050-02-12,1
45,2050-02-15,5
52,2050-02-22,7
54,2050-02-24,3
57,2050-02-27,8
59,2050-03-01,8
62,2050-03-04,5
66,2050-03-08,2
79,2050-03-21,11
87,2050-03-29,4
95,2050-04-06,6
97,2050-04-08,3
98,2050-04-09,4
99,2050-04-10,4
100,2050-04-11,7
105,2050-04-16,3
109,2050-04-20,11
132,2050-05-13,3
134,2050-05-15,11
141,2050-05-22,5
147,2050-05-28,3
149,2050-05-30,1
151,2050-06-01,6
154,2050-06-04,8
165,2050-06-15,10
171,2050-06-21,1
172,2050-06-22,2
173,2050-06-23,1
174,2050-06-24,5
181,2050-07-01,4
183,2050-07-03,4
186,2050-07-06,2
190,2050-07-10,3
193,2050-07-13,4
196,2050-07-16,3
197,2050-07-17,2
199,2050-07-19,1
200,2050-07-20,2
203,2050-07-23,1
205,2050-07-25,3
208,2050-07-28,1
210,2050-07-30,4
212,2050-08-01,2
216,2050-08-05,1
217,2050-08-06,1
219,2050-08-08,7
220,2050-08-09,2
221,2050-08-10,1
227,2050-08-16,1
234,2050-08-23,4
238,2050-08-27,1
240,2050-08-29,2
242,2050-08-31,6
243,2050-09-01,3
245,2050-09-03,5
248,2050-09-06,1
254,2050-09-12,8
258,2050-09-16,1
272,2050-09-30,5
273,2050-10-01,2
277,2050-10-05,10
280,2050-10-08,3
284,2050-10-12,11
287,2050-10-15,2
293,2050-10-21,6
296,2050-10-24,9
302,2050-10-30,1
308,2050-11-05,4
312,2050-11-09,4
315,2050-11-12,2
322,2050-11-19,2
323,2050-11-20,5
326,2050-11-23,2
329,2050-11-26,3
335,2050-12-02,2
338,2050-12-05,2
340,2050-12-07,9
354,2050-12-21,4
358,2050-12-25,2
