Day of Year,Date,Weight
2,2050-01-03,5
8,2050-01-09,10
11,2050-01-12,15
13,2050-01-14,4
14,2050-01-15,3
16,2050-01-17,6
26,2050-01-27,2
34,2050-02-04,7
39,2050-02-09,14
40,2050-02-10,5
41,2050-02-11,8
52,2050-02-22,3
56,2050-02-26,1
68,2050-03-10,10
70,2050-03-12,2
73,2050-03-15,7
77,2050-03-19,5
86,2050-03-28,3
90,2050-04-01,4
114,2050-04-25,5
125,2050-05-06,1
126,2050-05-07,4
128,2050-05-09,6
130,2050-05-11,4
137,2050-05-18,11
143,2050-05-24,7
146,2050-05-27,3
147,2050-05-28,3
155,2050-06-05,9
161,2050-06-11,4
171,2050-06-21,1
172,2050-06-22,1
174,2050-06-24,5
178,2050-06-28,6
184,2050-07-04,1
187,2050-07-07,1
188,2050-07-08,2
189,2050-07-09,3
192,2050-07-12,4
195,2050-07-15,7
197,2050-07-17,2
199,2050-07-19,1
204,2050-07-24,10
207,2050-07-27,5
208,2050-07-28,2
215,2050-08-04,2
218,2050-08-07,1
219,2050-08-08,1
226,2050-08-15,5
228,2050-08-17,2
234,2050-08-23,6
244,2050-09-02,2
248,2050-09-06,2
256,2050-09-14,3
257,2050-09-15,7
258,2050-09-16,8
269,2050-09-27,6
270,2050-09-28,7
272,2050-09-30,11
274,2050-10-02,4
282,2050-10-10,10
287,2050-10-15,5
288,2050-10-16,13
304,2050-11-01,2
308,2050-11-05,7
313,2050-11-10,6
314,2050-11-11,4
320,2050-11-17,4
326,2050-11-23,1
336,2050-12-03,6
354,2050-12-21,11
362,2050-12-29,6
363,2050-12-30,1
