Day of Year,Date,Weight
5,2050-01-06,11
13,2050-01-14,6
34,2050-02-04,9
36,2050-02-06,18
41,2050-02-11,10
58,2050-02-28,5
61,2050-03-03,8
68,2050-03-10,18
77,2050-03-19,4
91,2050-04-02,8
105,2050-04-16,8
121,2050-05-02,4
141,2050-05-22,11
142,2050-05-23,7
147,2050-05-28,3
154,2050-06-04,7
158,2050-06-08,11
163,2050-06-13,2
164,2050-06-14,6
169,2050-06-19,5
172,2050-06-22,1
175,2050-06-25,6
176,2050-06-26,8
192,2050-07-12,3
193,2050-07-13,3
194,2050-07-14,4
195,2050-07-15,6
198,2050-07-18,2
199,2050-07-19,2
200,2050-07-20,4
205,2050-07-25,6
207,2050-07-27,5
208,2050-07-28,3
210,2050-07-30,6
223,2050-08-12,5
234,2050-08-23,8
235,2050-08-24,4
253,2050-09-11,10
254,2050-09-12,7
259,2050-09-17,5
266,2050-09-24,3
273,2050-10-01,7
274,2050-10-02,8
288,2050-10-16,13
298,2050-10-26,15
320,2050-11-17,10
324,2050-11-21,8
334,2050-12-01,10
335,2050-12-02,3
338,2050-12-05,6
340,2050-12-07,6
347,2050-12-14,6
350,2050-12-17,5
359,2050-12-26,6
