Day of Year,Date,Weight
7,2050-01-08,2
9,2050-01-10,12
13,2050-01-14,4
14,2050-01-15,3
34,2050-02-04,7
39,2050-02-09,11
40,2050-02-10,6
43,2050-02-13,3
52,2050-02-22,3
56,2050-02-26,1
58,2050-02-28,4
61,2050-03-03,9
63,2050-03-05,1
68,2050-03-10,7
70,2050-03-12,4
77,2050-03-19,3
78,2050-03-20,1
90,2050-04-01,2
91,2050-04-02,2
92,2050-04-03,4
96,2050-04-07,3
104,2050-04-15,4
105,2050-04-16,4
109,2050-04-20,4
116,2050-04-27,7
120,2050-05-01,1
122,2050-05-03,2
123,2050-05-04,3
125,2050-05-06,1
126,2050-05-07,3
134,2050-05-15,1
135,2050-05-16,2
137,2050-05-18,8
138,2050-05-19,3
141,2050-05-22,6
142,2050-05-23,3
144,2050-05-25,6
147,2050-05-28,3
150,2050-05-31,3
151,2050-06-01,4
152,2050-06-02,3
159,2050-06-09,4
161,2050-06-11,2
169,2050-06-19,2
171,2050-06-21,1
173,2050-06-23,1
175,2050-06-25,5
180,2050-06-30,2
181,2050-07-01,2
188,2050-07-08,3
189,2050-07-09,3
194,2050-07-14,2
195,2050-07-15,4
198,2050-07-18,1
199,2050-07-19,3
205,2050-07-25,4
206,2050-07-26,2
211,2050-07-31,2
214,2050-08-03,2
217,2050-08-06,2
220,2050-08-09,4
225,2050-08-14,4
226,2050-08-15,3
230,2050-08-19,1
231,2050-08-20,1
237,2050-08-26,4
239,2050-08-28,8
242,2050-08-31,3
245,2050-09-03,5
247,2050-09-05,6
254,2050-09-12,4
259,2050-09-17,3
261,2050-09-19,5
266,2050-09-24,3
270,2050-09-28,7
273,2050-10-01,2
277,2050-10-05,5
282,2050-10-10,8
284,2050-10-12,3
286,2050-10-14,2
287,2050-10-15,3
293,2050-10-21,7
302,2050-10-30,2
309,2050-11-06,5
314,2050-11-11,2
315,2050-11-12,1
321,2050-11-18,4
323,2050-11-20,5
324,2050-11-21,6
328,2050-11-25,4
336,2050-12-03,4
338,2050-12-05,7
341,2050-12-08,2
348,2050-12-15,10
353,2050-12-20,6
362,2050-12-29,6
