Day of Year,Date,Weight
2,2050-01-03,4
3,2050-01-04,2
5,2050-01-06,5
12,2050-01-13,3
16,2050-01-17,6
18,2050-01-19,1
20,2050-01-21,2
29,2050-01-30,10
32,2050-02-02,15
34,2050-02-04,10
55,2050-02-25,14
68,2050-03-10,4
95,2050-04-06,17
109,2050-04-20,12
111,2050-04-22,5
132,2050-05-13,8
135,2050-05-16,24
136,2050-05-17,10
145,2050-05-26,9
149,2050-05-30,1
153,2050-06-03,7
165,2050-06-15,11
172,2050-06-22,1
175,2050-06-25,3
181,2050-07-01,7
183,2050-07-03,2
184,2050-07-04,6
188,2050-07-08,2
191,2050-07-11,2
194,2050-07-14,2
198,2050-07-18,4
200,2050-07-20,3
204,2050-07-24,1
211,2050-07-31,2
217,2050-08-06,2
220,2050-08-09,6
221,2050-08-10,4
222,2050-08-11,2
227,2050-08-16,3
229,2050-08-18,2
233,2050-08-22,1
234,2050-08-23,3
236,2050-08-25,4
237,2050-08-26,2
241,2050-08-30,3
245,2050-09-03,3
247,2050-09-05,6
251,2050-09-09,3
252,2050-09-10,3
256,2050-09-14,3
258,2050-09-16,4
259,2050-09-17,10
268,2050-09-26,22
300,2050-10-28,12
315,2050-11-12,4
320,2050-11-17,13
335,2050-12-02,5
337,2050-12-04,8
354,2050-12-21,17
364,2050-12-31,5
