Day of Year,Date,Weight
18,2050-01-19,4
29,2050-01-30,15
34,2050-02-04,9
55,2050-02-25,19
95,2050-04-06,17
109,2050-04-20,12
132,2050-05-13,9
151,2050-06-01,12
163,2050-06-13,18
181,2050-07-01,7
197,2050-07-17,11
211,2050-07-31,2
220,2050-08-09,11
223,2050-08-12,4
227,2050-08-16,5
234,2050-08-23,7
236,2050-08-25,6
250,2050-09-08,10
259,2050-09-17,14
268,2050-09-26,19
275,2050-10-03,27
279,2050-10-07,15
283,2050-10-11,25
300,2050-10-28,12
324,2050-11-21,29
354,2050-12-21,19
360,2050-12-27,15
364,2050-12-31,12
