Day of Year,Date,Weight
11,2050-01-12,7
14,2050-01-15,3
16,2050-01-17,4
18,2050-01-19,1
21,2050-01-22,1
34,2050-02-04,6
36,2050-02-06,9
40,2050-02-10,4
41,2050-02-11,6
48,2050-02-18,2
53,2050-02-23,5
57,2050-02-27,3
58,2050-02-28,4
65,2050-03-07,1
77,2050-03-19,3
84,2050-03-26,1
89,2050-03-31,1
100,2050-04-11,3
101,2050-04-12,9
110,2050-04-21,2
112,2050-04-23,3
117,2050-04-28,6
121,2050-05-02,2
126,2050-05-07,3
128,2050-05-09,5
130,2050-05-11,4
133,2050-05-14,2
137,2050-05-18,2
143,2050-05-24,6
144,2050-05-25,3
152,2050-06-02,4
154,2050-06-04,3
159,2050-06-09,3
160,2050-06-10,2
163,2050-06-13,1
165,2050-06-15,4
167,2050-06-17,2
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
175,2050-06-25,5
180,2050-06-30,3
181,2050-07-01,2
185,2050-07-05,2
186,2050-07-06,4
188,2050-07-08,1
195,2050-07-15,6
198,2050-07-18,1
199,2050-07-19,1
204,2050-07-24,11
208,2050-07-28,4
213,2050-08-02,4
216,2050-08-05,1
218,2050-08-07,1
220,2050-08-09,3
223,2050-08-12,2
225,2050-08-14,3
227,2050-08-16,1
230,2050-08-19,1
231,2050-08-20,2
233,2050-08-22,2
234,2050-08-23,7
237,2050-08-26,4
253,2050-09-11,5
254,2050-09-12,4
256,2050-09-14,3
258,2050-09-16,4
260,2050-09-18,6
264,2050-09-22,6
266,2050-09-24,3
272,2050-09-30,3
274,2050-10-02,5
278,2050-10-06,3
279,2050-10-07,2
282,2050-10-10,3
285,2050-10-13,11
287,2050-10-15,3
288,2050-10-16,9
294,2050-10-22,3
300,2050-10-28,5
308,2050-11-05,5
311,2050-11-08,11
313,2050-11-10,4
317,2050-11-14,6
325,2050-11-22,13
329,2050-11-26,5
340,2050-12-07,7
341,2050-12-08,2
342,2050-12-09,6
343,2050-12-10,3
348,2050-12-15,8
350,2050-12-17,4
359,2050-12-26,2
362,2050-12-29,5
363,2050-12-30,1
