Day of Year,Date,Weight
9,2050-01-10,14
31,2050-02-01,11
41,2050-02-11,15
46,2050-02-16,18
104,2050-04-15,9
112,2050-04-23,10
140,2050-05-21,12
141,2050-05-22,19
143,2050-05-24,14
144,2050-05-25,12
151,2050-06-01,8
164,2050-06-14,8
195,2050-07-15,9
213,2050-08-02,9
217,2050-08-06,3
221,2050-08-10,13
225,2050-08-14,15
244,2050-09-02,8
266,2050-09-24,4
269,2050-09-27,30
286,2050-10-14,20
288,2050-10-16,19
325,2050-11-22,21
339,2050-12-06,9
342,2050-12-09,17
347,2050-12-14,6
353,2050-12-20,14
355,2050-12-22,18
