Day of Year,Date,Weight
9,2050-01-10,20
13,2050-01-14,10
18,2050-01-19,6
25,2050-01-26,20
27,2050-01-28,11
46,2050-02-16,24
116,2050-04-27,21
132,2050-05-13,10
157,2050-06-07,18
168,2050-06-18,10
172,2050-06-22,2
175,2050-06-25,4
177,2050-06-27,14
181,2050-07-01,6
193,2050-07-13,7
199,2050-07-19,1
205,2050-07-25,4
206,2050-07-26,8
215,2050-08-04,2
216,2050-08-05,2
219,2050-08-08,11
221,2050-08-10,3
228,2050-08-17,11
237,2050-08-26,7
242,2050-08-31,11
245,2050-09-03,8
263,2050-09-21,37
270,2050-09-28,18
300,2050-10-28,22
314,2050-11-11,7
317,2050-11-14,2
325,2050-11-22,15
329,2050-11-26,10
342,2050-12-09,3
