Day of Year,Date,Weight
9,2050-01-10,15
34,2050-02-04,7
45,2050-02-15,10
50,2050-02-20,2
86,2050-03-28,7
105,2050-04-16,6
126,2050-05-07,4
137,2050-05-18,8
142,2050-05-23,16
147,2050-05-28,4
155,2050-06-05,10
164,2050-06-14,8
169,2050-06-19,5
170,2050-06-20,4
172,2050-06-22,1
186,2050-07-06,7
189,2050-07-09,3
194,2050-07-14,4
199,2050-07-19,2
200,2050-07-20,7
206,2050-07-26,8
207,2050-07-27,8
221,2050-08-10,8
234,2050-08-23,11
245,2050-09-03,9
258,2050-09-16,9
261,2050-09-19,18
266,2050-09-24,7
282,2050-10-10,19
284,2050-10-12,6
285,2050-10-13,18
287,2050-10-15,8
295,2050-10-23,6
299,2050-10-27,4
307,2050-11-04,6
308,2050-11-05,4
318,2050-11-15,7
320,2050-11-17,11
323,2050-11-20,10
329,2050-11-26,8
338,2050-12-05,9
342,2050-12-09,11
348,2050-12-15,9
350,2050-12-17,5
352,2050-12-19,9
359,2050-12-26,2
362,2050-12-29,5
