Day of Year,Date,Weight
5,2050-01-06,4
15,2050-01-16,3
21,2050-01-22,1
22,2050-01-23,2
30,2050-01-31,4
31,2050-02-01,3
34,2050-02-04,5
36,2050-02-06,8
40,2050-02-10,3
45,2050-02-15,4
55,2050-02-25,4
57,2050-02-27,4
58,2050-02-28,6
59,2050-03-01,10
69,2050-03-11,4
71,2050-03-13,7
76,2050-03-18,2
83,2050-03-25,2
92,2050-04-03,8
97,2050-04-08,4
104,2050-04-15,4
108,2050-04-19,1
109,2050-04-20,4
112,2050-04-23,2
113,2050-04-24,4
119,2050-04-30,1
123,2050-05-04,6
126,2050-05-07,4
128,2050-05-09,7
137,2050-05-18,7
138,2050-05-19,4
143,2050-05-24,9
150,2050-05-31,6
153,2050-06-03,1
155,2050-06-05,7
165,2050-06-15,3
167,2050-06-17,3
168,2050-06-18,2
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
179,2050-06-29,3
181,2050-07-01,2
185,2050-07-05,3
186,2050-07-06,3
188,2050-07-08,1
189,2050-07-09,1
192,2050-07-12,2
193,2050-07-13,1
196,2050-07-16,3
197,2050-07-17,1
198,2050-07-18,1
203,2050-07-23,2
204,2050-07-24,2
207,2050-07-27,4
209,2050-07-29,3
210,2050-07-30,2
213,2050-08-02,2
216,2050-08-05,1
218,2050-08-07,1
221,2050-08-10,4
222,2050-08-11,1
223,2050-08-12,1
228,2050-08-17,3
229,2050-08-18,6
234,2050-08-23,5
243,2050-09-01,3
248,2050-09-06,4
251,2050-09-09,1
254,2050-09-12,4
256,2050-09-14,2
258,2050-09-16,3
261,2050-09-19,8
263,2050-09-21,7
265,2050-09-23,3
270,2050-09-28,7
273,2050-10-01,6
275,2050-10-03,6
279,2050-10-07,7
291,2050-10-19,9
299,2050-10-27,8
301,2050-10-29,3
307,2050-11-04,2
314,2050-11-11,4
321,2050-11-18,3
322,2050-11-19,2
323,2050-11-20,6
328,2050-11-25,4
329,2050-11-26,6
330,2050-11-27,2
338,2050-12-05,5
350,2050-12-17,1
353,2050-12-20,6
360,2050-12-27,2
361,2050-12-28,11
363,2050-12-30,1
364,2050-12-31,4
