Day of Year,Date,Weight
9,2050-01-10,19
15,2050-01-16,4
21,2050-01-22,2
28,2050-01-29,7
36,2050-02-06,14
55,2050-02-25,3
58,2050-02-28,5
61,2050-03-03,5
70,2050-03-12,4
92,2050-04-03,10
105,2050-04-16,6
117,2050-04-28,9
125,2050-05-06,4
127,2050-05-08,7
130,2050-05-11,9
139,2050-05-20,8
143,2050-05-24,8
145,2050-05-26,12
150,2050-05-31,8
155,2050-06-05,6
174,2050-06-24,4
186,2050-07-06,5
193,2050-07-13,2
197,2050-07-17,2
199,2050-07-19,2
202,2050-07-22,5
204,2050-07-24,3
205,2050-07-25,6
207,2050-07-27,4
219,2050-08-08,9
225,2050-08-14,4
234,2050-08-23,7
235,2050-08-24,8
236,2050-08-25,6
238,2050-08-27,6
251,2050-09-09,1
257,2050-09-15,6
266,2050-09-24,12
268,2050-09-26,16
270,2050-09-28,8
272,2050-09-30,9
277,2050-10-05,4
280,2050-10-08,3
291,2050-10-19,14
302,2050-10-30,4
311,2050-11-08,2
321,2050-11-18,7
325,2050-11-22,12
328,2050-11-25,6
337,2050-12-04,6
345,2050-12-12,7
349,2050-12-16,11
351,2050-12-18,3
353,2050-12-20,11
