Day of Year,Date,Weight
2,2050-01-03,4
3,2050-01-04,3
10,2050-01-11,23
29,2050-01-30,19
34,2050-02-04,8
39,2050-02-09,5
55,2050-02-25,13
64,2050-03-06,14
95,2050-04-06,19
109,2050-04-20,12
112,2050-04-23,6
132,2050-05-13,8
135,2050-05-16,24
150,2050-05-31,4
165,2050-06-15,10
181,2050-07-01,7
183,2050-07-03,9
184,2050-07-04,5
188,2050-07-08,5
198,2050-07-18,6
205,2050-07-25,7
212,2050-08-01,2
220,2050-08-09,8
232,2050-08-21,6
237,2050-08-26,8
245,2050-09-03,3
246,2050-09-04,3
250,2050-09-08,6
251,2050-09-09,4
268,2050-09-26,22
272,2050-09-30,18
279,2050-10-07,12
283,2050-10-11,24
308,2050-11-05,6
320,2050-11-17,11
337,2050-12-04,7
349,2050-12-16,5
364,2050-12-31,9
