Day of Year,Date,Weight
15,2050-01-16,3
19,2050-01-20,3
20,2050-01-21,2
35,2050-02-05,4
42,2050-02-12,4
45,2050-02-15,9
48,2050-02-18,10
63,2050-03-05,2
74,2050-03-16,5
76,2050-03-18,3
84,2050-03-26,5
87,2050-03-29,5
91,2050-04-02,1
94,2050-04-05,10
97,2050-04-08,4
98,2050-04-09,3
108,2050-04-19,6
112,2050-04-23,2
113,2050-04-24,6
114,2050-04-25,6
117,2050-04-28,4
125,2050-05-06,4
126,2050-05-07,2
128,2050-05-09,2
129,2050-05-10,11
150,2050-05-31,6
163,2050-06-13,8
167,2050-06-17,4
171,2050-06-21,1
172,2050-06-22,2
173,2050-06-23,1
174,2050-06-24,2
185,2050-07-05,2
186,2050-07-06,2
190,2050-07-10,2
196,2050-07-16,2
197,2050-07-17,2
199,2050-07-19,1
200,2050-07-20,1
202,2050-07-22,3
203,2050-07-23,3
208,2050-07-28,3
209,2050-07-29,4
217,2050-08-06,2
218,2050-08-07,4
219,2050-08-08,7
220,2050-08-09,5
221,2050-08-10,2
223,2050-08-12,5
228,2050-08-17,4
230,2050-08-19,1
231,2050-08-20,5
234,2050-08-23,3
240,2050-08-29,2
243,2050-09-01,6
247,2050-09-05,2
254,2050-09-12,13
256,2050-09-14,3
259,2050-09-17,7
276,2050-10-04,10
291,2050-10-19,9
293,2050-10-21,3
296,2050-10-24,3
298,2050-10-26,10
301,2050-10-29,4
302,2050-10-30,1
313,2050-11-10,4
314,2050-11-11,5
317,2050-11-14,2
323,2050-11-20,9
325,2050-11-22,9
328,2050-11-25,3
331,2050-11-28,11
336,2050-12-03,4
338,2050-12-05,4
340,2050-12-07,6
349,2050-12-16,6
352,2050-12-19,10
354,2050-12-21,9
355,2050-12-22,6
359,2050-12-26,1
