Day of Year,Date,Weight
6,2050-01-07,4
11,2050-01-12,17
13,2050-01-14,7
24,2050-01-25,6
52,2050-02-22,4
54,2050-02-24,16
71,2050-03-13,10
77,2050-03-19,5
123,2050-05-04,7
126,2050-05-07,5
127,2050-05-08,10
135,2050-05-16,3
137,2050-05-18,13
154,2050-06-04,3
162,2050-06-12,4
163,2050-06-13,2
172,2050-06-22,3
177,2050-06-27,8
178,2050-06-28,4
195,2050-07-15,9
202,2050-07-22,4
204,2050-07-24,13
208,2050-07-28,6
213,2050-08-02,8
218,2050-08-07,2
225,2050-08-14,8
236,2050-08-25,8
242,2050-08-31,11
245,2050-09-03,9
258,2050-09-16,7
260,2050-09-18,9
261,2050-09-19,11
268,2050-09-26,8
272,2050-09-30,11
285,2050-10-13,15
293,2050-10-21,10
297,2050-10-25,4
298,2050-10-26,13
308,2050-11-05,9
311,2050-11-08,14
313,2050-11-10,10
314,2050-11-11,7
319,2050-11-16,16
324,2050-11-21,7
347,2050-12-14,5
