Day of Year,Date,Weight
5,2050-01-06,7
8,2050-01-09,13
13,2050-01-14,6
34,2050-02-04,7
37,2050-02-07,3
46,2050-02-16,7
51,2050-02-21,3
52,2050-02-22,3
54,2050-02-24,10
77,2050-03-19,5
90,2050-04-01,5
91,2050-04-02,8
137,2050-05-18,12
141,2050-05-22,14
144,2050-05-25,10
145,2050-05-26,5
147,2050-05-28,3
151,2050-06-01,4
154,2050-06-04,11
166,2050-06-16,8
173,2050-06-23,3
177,2050-06-27,11
193,2050-07-13,9
194,2050-07-14,5
197,2050-07-17,5
200,2050-07-20,6
206,2050-07-26,11
210,2050-07-30,10
211,2050-07-31,6
218,2050-08-07,2
229,2050-08-18,6
230,2050-08-19,2
252,2050-09-10,4
261,2050-09-19,9
282,2050-10-10,19
285,2050-10-13,22
287,2050-10-15,9
288,2050-10-16,11
293,2050-10-21,11
320,2050-11-17,9
329,2050-11-26,13
331,2050-11-28,9
338,2050-12-05,8
345,2050-12-12,3
347,2050-12-14,7
354,2050-12-21,11
