Day of Year,Date,Weight
7,2050-01-08,4
9,2050-01-10,18
12,2050-01-13,18
14,2050-01-15,2
15,2050-01-16,3
17,2050-01-18,2
19,2050-01-20,3
35,2050-02-05,5
42,2050-02-12,4
46,2050-02-16,13
55,2050-02-25,13
58,2050-02-28,7
84,2050-03-26,5
97,2050-04-08,8
98,2050-04-09,3
101,2050-04-12,11
105,2050-04-16,2
110,2050-04-21,6
112,2050-04-23,2
114,2050-04-25,8
125,2050-05-06,4
127,2050-05-08,4
141,2050-05-22,11
145,2050-05-26,9
150,2050-05-31,5
161,2050-06-11,3
163,2050-06-13,12
171,2050-06-21,1
172,2050-06-22,2
187,2050-07-07,4
189,2050-07-09,2
191,2050-07-11,3
192,2050-07-12,3
194,2050-07-14,2
196,2050-07-16,2
197,2050-07-17,3
203,2050-07-23,3
209,2050-07-29,4
217,2050-08-06,3
219,2050-08-08,5
221,2050-08-10,3
222,2050-08-11,2
223,2050-08-12,6
225,2050-08-14,4
228,2050-08-17,4
234,2050-08-23,3
243,2050-09-01,5
245,2050-09-03,3
247,2050-09-05,2
248,2050-09-06,2
251,2050-09-09,2
257,2050-09-15,4
259,2050-09-17,7
268,2050-09-26,17
283,2050-10-11,14
287,2050-10-15,9
290,2050-10-18,6
299,2050-10-27,12
309,2050-11-06,7
313,2050-11-10,3
314,2050-11-11,7
320,2050-11-17,6
322,2050-11-19,6
346,2050-12-13,3
349,2050-12-16,6
