Day of Year,Date,Weight
2,2050-01-03,1
3,2050-01-04,2
4,2050-01-05,2
7,2050-01-08,6
9,2050-01-10,7
11,2050-01-12,5
13,2050-01-14,9
14,2050-01-15,2
18,2050-01-19,1
25,2050-01-26,12
34,2050-02-04,3
40,2050-02-10,4
46,2050-02-16,16
48,2050-02-18,6
52,2050-02-22,7
55,2050-02-25,5
56,2050-02-26,3
76,2050-03-18,2
95,2050-04-06,10
98,2050-04-09,4
105,2050-04-16,3
107,2050-04-18,9
109,2050-04-20,12
113,2050-04-24,12
124,2050-05-05,8
132,2050-05-13,3
148,2050-05-29,2
149,2050-05-30,1
151,2050-06-01,4
154,2050-06-04,7
161,2050-06-11,1
167,2050-06-17,4
171,2050-06-21,1
172,2050-06-22,2
173,2050-06-23,1
175,2050-06-25,3
177,2050-06-27,11
185,2050-07-05,2
186,2050-07-06,3
189,2050-07-09,2
190,2050-07-10,3
193,2050-07-13,4
195,2050-07-15,2
197,2050-07-17,2
199,2050-07-19,1
200,2050-07-20,2
202,2050-07-22,1
203,2050-07-23,2
204,2050-07-24,2
213,2050-08-02,5
214,2050-08-03,1
217,2050-08-06,2
218,2050-08-07,3
221,2050-08-10,1
223,2050-08-12,3
228,2050-08-17,3
229,2050-08-18,3
230,2050-08-19,1
231,2050-08-20,3
232,2050-08-21,2
234,2050-08-23,7
237,2050-08-26,4
241,2050-08-30,2
243,2050-09-01,3
247,2050-09-05,1
248,2050-09-06,1
251,2050-09-09,1
254,2050-09-12,12
256,2050-09-14,2
258,2050-09-16,1
259,2050-09-17,6
270,2050-09-28,11
280,2050-10-08,3
285,2050-10-13,14
293,2050-10-21,4
300,2050-10-28,6
302,2050-10-30,1
306,2050-11-03,8
310,2050-11-07,1
314,2050-11-11,4
323,2050-11-20,4
327,2050-11-24,1
328,2050-11-25,2
334,2050-12-01,3
340,2050-12-07,6
345,2050-12-12,3
352,2050-12-19,9
358,2050-12-25,1
