Day of Year,Date,Weight
3,2050-01-04,2
4,2050-01-05,5
9,2050-01-10,20
25,2050-01-26,23
27,2050-01-28,13
28,2050-01-29,9
57,2050-02-27,23
84,2050-03-26,12
91,2050-04-02,14
98,2050-04-09,7
105,2050-04-16,3
114,2050-04-25,23
135,2050-05-16,29
143,2050-05-24,17
172,2050-06-22,2
175,2050-06-25,4
193,2050-07-13,8
205,2050-07-25,5
206,2050-07-26,8
215,2050-08-04,3
219,2050-08-08,7
221,2050-08-10,3
223,2050-08-12,10
228,2050-08-17,10
237,2050-08-26,6
242,2050-08-31,7
245,2050-09-03,7
251,2050-09-09,3
257,2050-09-15,7
285,2050-10-13,38
293,2050-10-21,15
325,2050-11-22,12
357,2050-12-24,10
