Day of Year,Date,Weight
0,2050-01-01,6
5,2050-01-06,12
34,2050-02-04,8
36,2050-02-06,18
41,2050-02-11,13
54,2050-02-24,11
71,2050-03-13,10
91,2050-04-02,11
105,2050-04-16,7
137,2050-05-18,13
141,2050-05-22,16
147,2050-05-28,6
152,2050-06-02,9
155,2050-06-05,12
171,2050-06-21,1
176,2050-06-26,10
178,2050-06-28,8
186,2050-07-06,7
188,2050-07-08,3
191,2050-07-11,7
192,2050-07-12,3
196,2050-07-16,5
207,2050-07-27,8
210,2050-07-30,10
221,2050-08-10,8
228,2050-08-17,4
239,2050-08-28,6
245,2050-09-03,11
247,2050-09-05,7
257,2050-09-15,7
266,2050-09-24,3
285,2050-10-13,20
287,2050-10-15,8
288,2050-10-16,13
298,2050-10-26,14
311,2050-11-08,17
313,2050-11-10,10
329,2050-11-26,9
341,2050-12-08,6
347,2050-12-14,8
