Day of Year,Date,Weight
1,2050-01-02,1
2,2050-01-03,1
12,2050-01-13,11
14,2050-01-15,2
15,2050-01-16,3
16,2050-01-17,6
19,2050-01-20,2
28,2050-01-29,3
35,2050-02-05,4
38,2050-02-08,8
42,2050-02-12,4
45,2050-02-15,9
47,2050-02-17,5
48,2050-02-18,8
58,2050-02-28,9
62,2050-03-04,3
63,2050-03-05,2
74,2050-03-16,4
83,2050-03-25,1
84,2050-03-26,5
89,2050-03-31,2
90,2050-04-01,4
96,2050-04-07,1
98,2050-04-09,3
101,2050-04-12,7
105,2050-04-16,2
109,2050-04-20,2
112,2050-04-23,2
114,2050-04-25,5
115,2050-04-26,7
118,2050-04-29,4
124,2050-05-05,2
130,2050-05-11,5
134,2050-05-15,18
150,2050-05-31,6
153,2050-06-03,7
161,2050-06-11,3
163,2050-06-13,8
166,2050-06-16,4
170,2050-06-20,1
171,2050-06-21,1
173,2050-06-23,1
175,2050-06-25,1
183,2050-07-03,4
187,2050-07-07,3
189,2050-07-09,2
190,2050-07-10,2
192,2050-07-12,4
193,2050-07-13,3
195,2050-07-15,2
198,2050-07-18,2
199,2050-07-19,1
202,2050-07-22,3
205,2050-07-25,3
208,2050-07-28,2
215,2050-08-04,2
217,2050-08-06,2
219,2050-08-08,5
221,2050-08-10,2
223,2050-08-12,5
230,2050-08-19,1
234,2050-08-23,3
237,2050-08-26,2
238,2050-08-27,2
240,2050-08-29,4
243,2050-09-01,6
244,2050-09-02,2
245,2050-09-03,2
247,2050-09-05,2
251,2050-09-09,2
256,2050-09-14,3
266,2050-09-24,8
267,2050-09-25,1
271,2050-09-29,8
276,2050-10-04,9
278,2050-10-06,6
291,2050-10-19,7
293,2050-10-21,4
298,2050-10-26,10
302,2050-10-30,1
303,2050-10-31,1
304,2050-11-01,1
305,2050-11-02,1
310,2050-11-07,1
313,2050-11-10,3
314,2050-11-11,5
320,2050-11-17,6
322,2050-11-19,4
327,2050-11-24,1
340,2050-12-07,7
341,2050-12-08,4
345,2050-12-12,3
348,2050-12-15,5
349,2050-12-16,6
