Day of Year,Date,Weight
2,2050-01-03,3
4,2050-01-05,2
6,2050-01-07,9
8,2050-01-09,11
13,2050-01-14,5
14,2050-01-15,2
15,2050-01-16,2
16,2050-01-17,5
29,2050-01-30,10
31,2050-02-01,4
38,2050-02-08,6
45,2050-02-15,6
48,2050-02-18,9
59,2050-03-01,4
64,2050-03-06,7
68,2050-03-10,3
87,2050-03-29,6
100,2050-04-11,10
105,2050-04-16,4
111,2050-04-22,5
113,2050-04-24,6
114,2050-04-25,14
123,2050-05-04,4
125,2050-05-06,5
136,2050-05-17,10
148,2050-05-29,1
149,2050-05-30,1
150,2050-05-31,2
165,2050-06-15,11
174,2050-06-24,2
181,2050-07-01,4
186,2050-07-06,3
196,2050-07-16,2
198,2050-07-18,5
201,2050-07-21,1
202,2050-07-22,1
203,2050-07-23,2
204,2050-07-24,1
206,2050-07-26,3
209,2050-07-29,2
212,2050-08-01,2
214,2050-08-03,2
217,2050-08-06,2
220,2050-08-09,6
221,2050-08-10,4
223,2050-08-12,3
227,2050-08-16,3
229,2050-08-18,3
230,2050-08-19,1
231,2050-08-20,2
232,2050-08-21,3
233,2050-08-22,1
234,2050-08-23,3
236,2050-08-25,4
239,2050-08-28,2
241,2050-08-30,3
244,2050-09-02,1
248,2050-09-06,1
250,2050-09-08,5
252,2050-09-10,2
254,2050-09-12,7
256,2050-09-14,3
258,2050-09-16,3
259,2050-09-17,10
264,2050-09-22,12
266,2050-09-24,9
277,2050-10-05,6
279,2050-10-07,7
282,2050-10-10,13
289,2050-10-17,10
301,2050-10-29,2
304,2050-11-01,1
308,2050-11-05,4
311,2050-11-08,4
320,2050-11-17,7
325,2050-11-22,3
329,2050-11-26,6
337,2050-12-04,6
351,2050-12-18,3
363,2050-12-30,3
