Day of Year,Date,Weight
0,2050-01-01,1
5,2050-01-06,4
6,2050-01-07,2
9,2050-01-10,10
13,2050-01-14,4
15,2050-01-16,3
23,2050-01-24,6
34,2050-02-04,4
36,2050-02-06,10
48,2050-02-18,6
49,2050-02-19,3
54,2050-02-24,5
56,2050-02-26,4
58,2050-02-28,4
59,2050-03-01,10
61,2050-03-03,4
71,2050-03-13,6
101,2050-04-12,7
103,2050-04-14,2
104,2050-04-15,5
109,2050-04-20,6
115,2050-04-26,5
116,2050-04-27,4
119,2050-04-30,1
125,2050-05-06,4
128,2050-05-09,6
141,2050-05-22,10
147,2050-05-28,3
148,2050-05-29,1
150,2050-05-31,6
154,2050-06-04,5
166,2050-06-16,8
169,2050-06-19,4
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
175,2050-06-25,3
182,2050-07-02,3
185,2050-07-05,5
190,2050-07-10,7
191,2050-07-11,2
193,2050-07-13,1
198,2050-07-18,2
202,2050-07-22,3
205,2050-07-25,4
209,2050-07-29,4
211,2050-07-31,1
212,2050-08-01,2
215,2050-08-04,1
216,2050-08-05,1
217,2050-08-06,5
218,2050-08-07,1
228,2050-08-17,4
229,2050-08-18,7
231,2050-08-20,3
235,2050-08-24,3
236,2050-08-25,5
239,2050-08-28,2
250,2050-09-08,3
254,2050-09-12,4
257,2050-09-15,6
266,2050-09-24,8
268,2050-09-26,9
270,2050-09-28,9
271,2050-09-29,8
273,2050-10-01,4
279,2050-10-07,6
283,2050-10-11,7
286,2050-10-14,4
292,2050-10-20,3
293,2050-10-21,4
297,2050-10-25,6
298,2050-10-26,5
301,2050-10-29,3
311,2050-11-08,2
315,2050-11-12,1
328,2050-11-25,3
332,2050-11-29,4
334,2050-12-01,3
337,2050-12-04,6
338,2050-12-05,5
341,2050-12-08,2
347,2050-12-14,5
349,2050-12-16,8
363,2050-12-30,1
