Day of Year,Date,Weight
5,2050-01-06,11
6,2050-01-07,2
13,2050-01-14,6
14,2050-01-15,3
22,2050-01-23,2
23,2050-01-24,3
32,2050-02-02,6
34,2050-02-04,8
54,2050-02-24,12
58,2050-02-28,4
70,2050-03-12,3
77,2050-03-19,5
91,2050-04-02,4
104,2050-04-15,7
114,2050-04-25,4
119,2050-04-30,1
127,2050-05-08,9
129,2050-05-10,4
131,2050-05-12,5
139,2050-05-20,2
146,2050-05-27,3
163,2050-06-13,1
164,2050-06-14,5
167,2050-06-17,1
168,2050-06-18,9
169,2050-06-19,2
170,2050-06-20,4
172,2050-06-22,1
173,2050-06-23,2
180,2050-06-30,3
182,2050-07-02,6
185,2050-07-05,1
186,2050-07-06,8
189,2050-07-09,2
199,2050-07-19,1
216,2050-08-05,1
218,2050-08-07,1
220,2050-08-09,4
222,2050-08-11,2
223,2050-08-12,5
231,2050-08-20,2
234,2050-08-23,9
239,2050-08-28,10
240,2050-08-29,3
245,2050-09-03,5
253,2050-09-11,7
257,2050-09-15,8
258,2050-09-16,6
269,2050-09-27,10
271,2050-09-29,4
278,2050-10-06,3
281,2050-10-09,6
282,2050-10-10,9
285,2050-10-13,18
287,2050-10-15,4
288,2050-10-16,11
293,2050-10-21,9
317,2050-11-14,9
319,2050-11-16,18
320,2050-11-17,6
321,2050-11-18,6
322,2050-11-19,4
324,2050-11-21,5
330,2050-11-27,3
335,2050-12-02,2
340,2050-12-07,8
353,2050-12-20,8
356,2050-12-23,6
359,2050-12-26,3
