Day of Year,Date,Weight
4,2050-01-05,4
9,2050-01-10,20
13,2050-01-14,10
15,2050-01-16,2
46,2050-02-16,23
54,2050-02-24,4
55,2050-02-25,16
71,2050-03-13,7
84,2050-03-26,9
90,2050-04-01,5
91,2050-04-02,13
102,2050-04-13,18
109,2050-04-20,13
132,2050-05-13,11
142,2050-05-23,10
155,2050-06-05,15
167,2050-06-17,4
171,2050-06-21,1
172,2050-06-22,2
175,2050-06-25,4
177,2050-06-27,10
182,2050-07-02,3
197,2050-07-17,3
199,2050-07-19,1
200,2050-07-20,3
205,2050-07-25,6
219,2050-08-08,7
223,2050-08-12,5
225,2050-08-14,9
229,2050-08-18,8
234,2050-08-23,11
237,2050-08-26,7
245,2050-09-03,7
248,2050-09-06,1
257,2050-09-15,10
260,2050-09-18,3
270,2050-09-28,13
287,2050-10-15,8
289,2050-10-17,20
325,2050-11-22,13
329,2050-11-26,8
334,2050-12-01,18
