Day of Year,Date,Weight
9,2050-01-10,25
12,2050-01-13,19
18,2050-01-19,5
41,2050-02-11,8
45,2050-02-15,9
48,2050-02-18,11
50,2050-02-20,21
84,2050-03-26,8
90,2050-04-01,5
113,2050-04-24,9
116,2050-04-27,10
119,2050-04-30,6
127,2050-05-08,7
133,2050-05-14,2
141,2050-05-22,11
146,2050-05-27,4
163,2050-06-13,8
167,2050-06-17,6
186,2050-07-06,4
187,2050-07-07,8
189,2050-07-09,3
197,2050-07-17,3
198,2050-07-18,2
199,2050-07-19,1
203,2050-07-23,3
209,2050-07-29,4
216,2050-08-05,2
218,2050-08-07,4
219,2050-08-08,10
221,2050-08-10,3
223,2050-08-12,10
243,2050-09-01,10
251,2050-09-09,3
252,2050-09-10,1
259,2050-09-17,7
268,2050-09-26,20
277,2050-10-05,15
283,2050-10-11,18
286,2050-10-14,6
298,2050-10-26,16
300,2050-10-28,10
304,2050-11-01,1
319,2050-11-16,10
322,2050-11-19,5
335,2050-12-02,12
