1,2,3,4,5,6
0.024584441,0.076367566,0.076367566,0.076367566,0.076367566,0.09451578
0.010056739,0.098329972,0.098329972,0.098329972,0.098329972,0.116131548
0,0.012014472,0.012014472,0.012014472,0.012014472,0.015776972
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
