Date,Cluster,Extreme Day,Medoid
2050-01-01,7,0,0
2050-01-02,3,0,0
2050-01-03,3,0,0
2050-01-04,3,0,0
2050-01-05,3,0,0
2050-01-06,3,0,0
2050-01-07,5,0,0
2050-01-08,7,0,0
2050-01-09,3,0,0
2050-01-10,3,0,0
2050-01-11,1,0,0
2050-01-12,3,0,0
2050-01-13,1,0,0
2050-01-14,6,0,0
2050-01-15,1,0,0
2050-01-16,10,1,1
2050-01-17,1,0,0
2050-01-18,1,0,0
2050-01-19,3,0,0
2050-01-20,3,0,0
2050-01-21,1,0,0
2050-01-22,6,0,0
2050-01-23,11,1,1
2050-01-24,1,0,1
2050-01-25,3,0,0
2050-01-26,3,0,0
2050-01-27,6,0,0
2050-01-28,5,0,0
2050-01-29,3,0,0
2050-01-30,6,0,0
2050-01-31,1,0,0
2050-02-01,1,0,0
2050-02-02,6,0,0
2050-02-03,3,0,0
2050-02-04,3,0,0
2050-02-05,3,0,0
2050-02-06,3,0,1
2050-02-07,3,0,0
2050-02-08,3,0,0
2050-02-09,3,0,0
2050-02-10,1,0,0
2050-02-11,1,0,0
2050-02-12,3,0,0
2050-02-13,1,0,0
2050-02-14,7,0,0
2050-02-15,3,0,0
2050-02-16,3,0,0
2050-02-17,8,0,0
2050-02-18,1,0,0
2050-02-19,4,0,0
2050-02-20,1,0,0
2050-02-21,1,0,0
2050-02-22,6,0,1
2050-02-23,3,0,0
2050-02-24,3,0,0
2050-02-25,5,0,0
2050-02-26,6,0,0
2050-02-27,6,0,0
2050-02-28,1,0,0
2050-03-01,3,0,0
2050-03-02,1,0,0
2050-03-03,3,0,0
2050-03-04,3,0,0
2050-03-05,4,0,0
2050-03-06,8,0,0
2050-03-07,3,0,0
2050-03-08,2,0,0
2050-03-09,3,0,0
2050-03-10,3,0,0
2050-03-11,4,0,0
2050-03-12,4,0,0
2050-03-13,7,0,0
2050-03-14,7,0,1
2050-03-15,7,0,0
2050-03-16,7,0,0
2050-03-17,3,0,0
2050-03-18,4,0,0
2050-03-19,4,0,0
2050-03-20,8,0,0
2050-03-21,3,0,0
2050-03-22,8,0,0
2050-03-23,2,0,0
2050-03-24,6,0,0
2050-03-25,4,0,0
2050-03-26,4,0,0
2050-03-27,8,0,0
2050-03-28,3,0,0
2050-03-29,3,0,0
2050-03-30,2,0,0
2050-03-31,2,0,0
2050-04-01,5,0,0
2050-04-02,5,0,1
2050-04-03,12,1,1
2050-04-04,7,0,0
2050-04-05,8,0,0
2050-04-06,2,0,0
2050-04-07,3,0,0
2050-04-08,4,0,0
2050-04-09,4,0,0
2050-04-10,2,0,0
2050-04-11,7,0,0
2050-04-12,7,0,0
2050-04-13,2,0,0
2050-04-14,7,0,0
2050-04-15,7,0,0
2050-04-16,7,0,0
2050-04-17,3,0,0
2050-04-18,8,0,0
2050-04-19,2,0,0
2050-04-20,2,0,0
2050-04-21,2,0,0
2050-04-22,4,0,0
2050-04-23,4,0,0
2050-04-24,6,0,0
2050-04-25,2,0,0
2050-04-26,6,0,0
2050-04-27,6,0,0
2050-04-28,6,0,0
2050-04-29,4,0,0
2050-04-30,4,0,0
2050-05-01,8,0,0
2050-05-02,8,0,0
2050-05-03,8,0,0
2050-05-04,8,0,0
2050-05-05,2,0,0
2050-05-06,4,0,0
2050-05-07,4,0,0
2050-05-08,2,0,0
2050-05-09,2,0,0
2050-05-10,1,0,0
2050-05-11,2,0,0
2050-05-12,8,0,0
2050-05-13,4,0,0
2050-05-14,4,0,0
2050-05-15,1,0,0
2050-05-16,6,0,0
2050-05-17,1,0,0
2050-05-18,6,0,0
2050-05-19,1,0,0
2050-05-20,4,0,0
2050-05-21,2,0,0
2050-05-22,2,0,0
2050-05-23,2,0,0
2050-05-24,8,0,0
2050-05-25,8,0,0
2050-05-26,2,0,0
2050-05-27,4,0,0
2050-05-28,4,0,0
2050-05-29,2,0,0
2050-05-30,6,0,0
2050-05-31,0,0,0
2050-06-01,2,0,0
2050-06-02,1,0,0
2050-06-03,7,0,0
2050-06-04,4,0,0
2050-06-05,8,0,0
2050-06-06,2,0,0
2050-06-07,2,0,1
2050-06-08,6,0,0
2050-06-09,2,0,0
2050-06-10,5,0,0
2050-06-11,4,0,0
2050-06-12,1,0,0
2050-06-13,6,0,0
2050-06-14,2,0,0
2050-06-15,2,0,0
2050-06-16,8,0,0
2050-06-17,2,0,0
2050-06-18,4,0,0
2050-06-19,8,0,0
2050-06-20,8,0,0
2050-06-21,0,0,0
2050-06-22,13,1,1
2050-06-23,9,0,0
2050-06-24,0,0,0
2050-06-25,8,0,0
2050-06-26,0,0,0
2050-06-27,8,0,0
2050-06-28,2,0,0
2050-06-29,0,0,0
2050-06-30,0,0,0
2050-07-01,0,0,0
2050-07-02,9,0,0
2050-07-03,0,0,0
2050-07-04,0,0,0
2050-07-05,0,0,0
2050-07-06,0,0,0
2050-07-07,9,0,0
2050-07-08,0,0,0
2050-07-09,9,0,0
2050-07-10,0,0,0
2050-07-11,9,0,0
2050-07-12,9,0,0
2050-07-13,9,0,0
2050-07-14,0,0,0
2050-07-15,9,0,0
2050-07-16,9,0,0
2050-07-17,9,0,0
2050-07-18,14,1,1
2050-07-19,0,0,0
2050-07-20,0,0,0
2050-07-21,2,0,0
2050-07-22,1,0,0
2050-07-23,2,0,0
2050-07-24,9,0,0
2050-07-25,9,0,0
2050-07-26,9,0,0
2050-07-27,9,0,0
2050-07-28,9,0,0
2050-07-29,6,0,0
2050-07-30,2,0,0
2050-07-31,9,0,0
2050-08-01,9,0,0
2050-08-02,0,0,0
2050-08-03,9,0,0
2050-08-04,9,0,0
2050-08-05,0,0,0
2050-08-06,9,0,0
2050-08-07,0,0,0
2050-08-08,9,0,0
2050-08-09,9,0,0
2050-08-10,9,0,0
2050-08-11,9,0,1
2050-08-12,0,0,0
2050-08-13,9,0,0
2050-08-14,0,0,0
2050-08-15,0,0,0
2050-08-16,0,0,0
2050-08-17,0,0,0
2050-08-18,9,0,0
2050-08-19,6,0,0
2050-08-20,2,0,0
2050-08-21,6,0,0
2050-08-22,1,0,0
2050-08-23,0,0,0
2050-08-24,0,0,1
2050-08-25,0,0,0
2050-08-26,2,0,0
2050-08-27,2,0,0
2050-08-28,9,0,0
2050-08-29,9,0,0
2050-08-30,1,0,0
2050-08-31,8,0,0
2050-09-01,9,0,0
2050-09-02,8,0,0
2050-09-03,8,0,0
2050-09-04,2,0,0
2050-09-05,8,0,0
2050-09-06,0,0,0
2050-09-07,0,0,0
2050-09-08,9,0,0
2050-09-09,6,0,0
2050-09-10,5,0,0
2050-09-11,8,0,0
2050-09-12,2,0,0
2050-09-13,8,0,1
2050-09-14,3,0,0
2050-09-15,2,0,0
2050-09-16,2,0,0
2050-09-17,2,0,0
2050-09-18,2,0,0
2050-09-19,2,0,0
2050-09-20,2,0,0
2050-09-21,1,0,0
2050-09-22,8,0,0
2050-09-23,4,0,0
2050-09-24,4,0,1
2050-09-25,8,0,0
2050-09-26,1,0,0
2050-09-27,1,0,0
2050-09-28,8,0,0
2050-09-29,2,0,0
2050-09-30,5,0,0
2050-10-01,15,1,1
2050-10-02,1,0,0
2050-10-03,2,0,0
2050-10-04,2,0,0
2050-10-05,6,0,0
2050-10-06,6,0,0
2050-10-07,5,0,0
2050-10-08,5,0,0
2050-10-09,6,0,0
2050-10-10,7,0,0
2050-10-11,7,0,0
2050-10-12,8,0,0
2050-10-13,8,0,0
2050-10-14,4,0,0
2050-10-15,5,0,0
2050-10-16,6,0,0
2050-10-17,6,0,0
2050-10-18,7,0,0
2050-10-19,7,0,0
2050-10-20,8,0,0
2050-10-21,4,0,0
2050-10-22,7,0,0
2050-10-23,6,0,0
2050-10-24,6,0,0
2050-10-25,1,0,0
2050-10-26,7,0,0
2050-10-27,3,0,0
2050-10-28,5,0,0
2050-10-29,5,0,0
2050-10-30,7,0,0
2050-10-31,7,0,0
2050-11-01,1,0,0
2050-11-02,7,0,0
