Date,Cluster,Extreme Day,Medoid
2050-11-08,9,0,0
2050-11-09,4,0,0
2050-11-10,0,0,0
2050-11-11,14,0,0
2050-11-12,14,0,0
2050-11-13,16,0,0
2050-11-14,16,0,0
2050-11-15,4,0,0
2050-11-16,4,0,0
2050-11-17,9,0,0
2050-11-18,14,0,0
2050-11-19,14,0,0
2050-11-20,9,0,0
2050-11-21,16,0,0
2050-11-22,4,0,0
2050-11-23,2,0,0
2050-11-24,16,0,0
2050-11-25,14,0,0
2050-11-26,16,0,0
2050-11-27,9,0,0
2050-11-28,4,0,0
2050-11-29,4,0,0
2050-11-30,4,0,0
2050-12-01,9,0,0
2050-12-02,16,0,0
2050-12-03,16,0,0
2050-12-04,2,0,0
2050-12-05,0,0,0
2050-12-06,9,0,0
2050-12-07,0,0,0
2050-12-08,9,0,0
2050-12-09,14,0,0
2050-12-10,14,0,1
2050-12-11,4,0,0
2050-12-12,9,0,0
2050-12-13,4,0,0
2050-12-14,9,0,0
2050-12-15,16,0,0
2050-12-16,4,0,0
2050-12-17,0,0,0
2050-12-18,9,0,0
2050-12-19,9,0,0
2050-12-20,9,0,0
2050-12-21,9,0,1
2050-12-22,16,0,0
2050-12-23,16,0,0
2050-12-24,14,0,0
2050-12-25,9,0,0
2050-12-26,9,0,0
2050-12-27,23,1,1
2050-12-28,4,0,0
2050-12-29,9,0,0
2050-12-30,9,0,0
2050-12-31,24,1,1
